"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 5_instances_dstat_compute.csv",,,,"Date:","26 Jul 2015 16:40:38 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
1.846,0.594,97.090,0.0,0.0,0.469,2329751552.0,251588608.0,7684063232.0,1.24891127808e+11,85577.0,179260.0,0.0,122880.0,1437939647.538,0.0,7.0
2.358,1.069,96.385,0.0,0.0,0.189,2334932992.0,251588608.0,7797645312.0,1.24772364288e+11,91301216.0,298637.0,0.0,0.0,1437939648.538,0.0,0.0
2.112,1.450,96.376,0.0,0.0,0.063,2334433280.0,251588608.0,7913549824.0,1.24656959488e+11,120402726.0,294328.0,0.0,79953920.0,1437939649.538,0.0,301.0
2.445,1.003,96.489,0.0,0.0,0.063,2337656832.0,251588608.0,8030535680.0,1.2453675008e+11,120230061.0,236359.0,0.0,0.0,1437939650.538,0.0,0.0
2.378,0.782,96.433,0.0,0.0,0.407,2341437440.0,251588608.0,8145424384.0,1.24418080768e+11,123375656.0,504332.0,0.0,0.0,1437939651.539,0.0,0.0
2.222,0.908,96.463,0.0,0.0,0.407,2347819008.0,251588608.0,8263024640.0,1.24294098944e+11,120617760.0,456056.0,0.0,0.0,1437939652.539,0.0,0.0
1.410,0.470,96.021,1.660,0.0,0.439,2349780992.0,251588608.0,8347885568.0,1.24207276032e+11,118890754.0,714264.0,0.0,57344.0,1437939653.538,0.0,2.0
2.323,1.412,93.628,2.260,0.0,0.377,2354196480.0,251588608.0,8462737408.0,1.24088008704e+11,93094596.0,96458.0,0.0,432586752.0,1437939654.539,0.0,1548.0
2.008,0.816,93.944,2.761,0.0,0.471,2358697984.0,251588608.0,8576532480.0,1.23969712128e+11,123131048.0,185342.0,0.0,203620352.0,1437939655.539,0.0,728.0
2.509,1.254,93.446,2.571,0.0,0.220,2356744192.0,251588608.0,8695660544.0,1.23852537856e+11,120251916.0,334154.0,0.0,213442560.0,1437939656.538,0.0,762.0
2.164,1.035,94.857,1.631,0.0,0.314,2359083008.0,251588608.0,8798875648.0,1.23746983936e+11,120278379.0,658879.0,0.0,181395456.0,1437939657.539,0.0,655.0
2.481,2.952,93.813,0.722,0.0,0.031,2375233536.0,251588608.0,9208815616.0,1.2332089344e+11,103519321.0,279646.0,0.0,86425600.0,1437939658.539,0.0,305.0
0.469,2.907,96.624,0.0,0.0,0.0,2393202688.0,251588608.0,9866780672.0,1.22644959232e+11,33314.0,23458.0,0.0,0.0,1437939659.538,0.0,0.0
1.160,2.601,96.208,0.0,0.0,0.031,2363916288.0,251588608.0,8791171072.0,1.23749855232e+11,204.0,540.0,0.0,1355776.0,1437939660.539,0.0,50.0
7.562,4.801,87.606,0.0,0.0,0.031,2395627520.0,251588608.0,8793518080.0,1.23715796992e+11,16427.0,42569.0,0.0,958464.0,1437939661.539,0.0,39.0
11.776,5.762,82.431,0.031,0.0,0.0,2391285760.0,251588608.0,8794505216.0,1.23719151616e+11,34576.0,56442.0,0.0,155648.0,1437939662.539,0.0,4.0
4.327,1.066,94.606,0.0,0.0,0.0,2388733952.0,251588608.0,8794574848.0,1.23721633792e+11,13316.0,8518.0,107520.0,274432.0,1437939663.539,24.0,14.0
4.008,1.127,94.865,0.0,0.0,0.0,2391908352.0,251588608.0,8794808320.0,1.2371822592e+11,17054.0,10632.0,0.0,0.0,1437939664.539,0.0,0.0
3.415,0.595,95.990,0.0,0.0,0.0,2390437888.0,251588608.0,8794824704.0,1.2371968e+11,18867.0,12037.0,0.0,0.0,1437939665.538,0.0,0.0
2.356,0.974,96.607,0.031,0.0,0.031,2428391424.0,251588608.0,8795254784.0,1.23681296384e+11,4246.0,6232.0,430080.0,16384.0,1437939666.538,96.0,4.0
10.133,8.259,79.479,2.128,0.0,0.0,2691629056.0,251588608.0,8795230208.0,1.23418083328e+11,59928.0,73133.0,73448960.0,16668160.0,1437939667.538,4465.0,924.0
10.016,6.135,83.850,0.0,0.0,0.0,2830684160.0,251588608.0,8795123712.0,1.2327913472e+11,79267.0,153111.0,0.0,0.0,1437939668.538,0.0,0.0
6.385,1.753,91.768,0.063,0.0,0.031,2910498816.0,251588608.0,8795172864.0,1.23199270912e+11,22276.0,36348.0,1781760.0,335872.0,1437939669.539,435.0,72.0
4.189,5.586,75.151,14.789,0.0,0.286,2979237888.0,251588608.0,8795213824.0,1.2313049088e+11,958.0,2682.0,29123584.0,6762496.0,1437939670.538,7149.0,1641.0
14.172,7.261,74.076,4.172,0.0,0.318,3171983360.0,251592704.0,8795213824.0,1.22937741312e+11,3796.0,4117.0,133394432.0,58745856.0,1437939671.539,8934.0,2856.0
15.931,2.208,80.126,1.703,0.0,0.032,3300818944.0,251609088.0,8795217920.0,1.22808885248e+11,6202.0,4482.0,83976192.0,16654336.0,1437939672.539,4752.0,845.0
15.866,1.791,81.433,0.880,0.0,0.031,3447824384.0,251613184.0,8795222016.0,1.22661871616e+11,52879.0,31086.0,163639296.0,37556736.0,1437939673.538,2857.0,575.0
15.891,0.937,82.548,0.624,0.0,0.0,3592679424.0,251617280.0,8795222016.0,1.2251701248e+11,29638.0,24482.0,14815232.0,81347584.0,1437939674.538,549.0,469.0
13.830,1.189,82.947,1.971,0.0,0.063,3620020224.0,251621376.0,8795242496.0,1.22489647104e+11,43774.0,40292.0,40095744.0,69165568.0,1437939675.538,1184.0,667.0
14.994,2.008,79.517,3.419,0.0,0.063,3699859456.0,251629568.0,8795250688.0,1.22409791488e+11,33640.0,33788.0,94658560.0,126935552.0,1437939676.538,3745.0,1868.0
15.912,1.038,81.667,1.384,0.0,0.0,3826581504.0,251629568.0,8795262976.0,1.22283057152e+11,32979.0,34707.0,91832320.0,15159296.0,1437939677.539,3819.0,440.0
15.563,1.067,82.774,0.565,0.0,0.031,3910389760.0,251629568.0,8795267072.0,1.221992448e+11,56504.0,50898.0,43995136.0,14548992.0,1437939678.538,2265.0,367.0
15.969,0.375,83.594,0.062,0.0,0.0,3923378176.0,251629568.0,8795271168.0,1.22186252288e+11,14426.0,13002.0,11804672.0,393216.0,1437939679.539,542.0,18.0
15.712,0.219,84.006,0.063,0.0,0.0,3955671040.0,251629568.0,8795271168.0,1.22153959424e+11,2090.0,2858.0,7417856.0,888832.0,1437939680.538,347.0,24.0
10.272,0.282,89.446,0.0,0.0,0.0,3981656064.0,251629568.0,8795271168.0,1.221279744e+11,386.0,696.0,2035712.0,86016.0,1437939681.538,91.0,13.0
4.351,0.063,95.587,0.0,0.0,0.0,3988901888.0,251629568.0,8795271168.0,1.22120728576e+11,678.0,1392.0,1724416.0,1855488.0,1437939682.539,84.0,46.0
0.094,0.063,99.843,0.0,0.0,0.0,3987197952.0,251629568.0,8795279360.0,1.2212242432e+11,3647.0,1972.0,8192.0,692224.0,1437939683.538,2.0,26.0
0.344,0.219,99.407,0.031,0.0,0.0,3985133568.0,251629568.0,8795279360.0,1.22124488704e+11,1516.0,1418.0,4096.0,331776.0,1437939684.538,1.0,13.0
0.031,0.031,99.937,0.0,0.0,0.0,3983433728.0,251629568.0,8795279360.0,1.22126188544e+11,268.0,696.0,0.0,0.0,1437939685.538,0.0,0.0
0.312,0.250,99.438,0.0,0.0,0.0,3982675968.0,251629568.0,8795279360.0,1.22126946304e+11,204.0,540.0,0.0,0.0,1437939686.538,0.0,0.0
0.063,0.063,99.875,0.0,0.0,0.0,3981926400.0,251629568.0,8795279360.0,1.22127695872e+11,1867.0,2863.0,0.0,454656.0,1437939687.538,0.0,61.0
0.094,0.0,99.906,0.0,0.0,0.0,3981758464.0,251629568.0,8795279360.0,1.22127863808e+11,140.0,556.0,0.0,0.0,1437939688.538,0.0,0.0
0.312,0.187,99.500,0.0,0.0,0.0,3979988992.0,251629568.0,8795283456.0,1.22129629184e+11,268.0,540.0,0.0,0.0,1437939689.538,0.0,0.0
0.156,0.125,99.718,0.0,0.0,0.0,3964366848.0,251629568.0,8795283456.0,1.22145251328e+11,1661.0,2824.0,0.0,20480.0,1437939690.538,0.0,2.0
0.219,0.156,99.625,0.0,0.0,0.0,3954077696.0,251629568.0,8795283456.0,1.2215554048e+11,10323.0,4606.0,0.0,0.0,1437939691.538,0.0,0.0
