"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 20_dstat_compute.csv",,,,"Date:","26 Jul 2015 16:45:03 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
2.323,0.816,96.703,0.0,0.0,0.157,2340823040.0,251707392.0,7951376384.0,1.24612624384e+11,116595529.0,804471.0,0.0,12288.0,1437939921.185,0.0,3.0
2.644,1.196,96.128,0.031,0.0,0.0,2346172416.0,251707392.0,8064237568.0,1.24494413824e+11,113214807.0,364074.0,0.0,0.0,1437939922.185,0.0,0.0
2.016,0.976,96.882,0.0,0.0,0.126,2346397696.0,251707392.0,8184094720.0,1.24374331392e+11,122681316.0,210191.0,0.0,0.0,1437939923.185,0.0,0.0
2.126,0.844,96.685,0.0,0.0,0.344,2355261440.0,251707392.0,8296148992.0,1.24253413376e+11,123373337.0,616880.0,0.0,114688.0,1437939924.185,0.0,2.0
2.003,0.657,96.902,0.0,0.0,0.438,2352762880.0,251707392.0,8417185792.0,1.24134875136e+11,121221542.0,386348.0,0.0,0.0,1437939925.185,0.0,0.0
2.250,0.562,96.750,0.0,0.0,0.438,2353954816.0,251707392.0,8535896064.0,1.24014972928e+11,123372548.0,791422.0,0.0,0.0,1437939926.185,0.0,0.0
2.190,0.563,96.872,0.0,0.0,0.375,2357571584.0,251707392.0,8653303808.0,1.23893948416e+11,123374419.0,794305.0,0.0,0.0,1437939927.185,0.0,0.0
2.128,0.657,96.840,0.0,0.0,0.375,2359001088.0,251707392.0,8771473408.0,1.23774349312e+11,123377794.0,801082.0,0.0,0.0,1437939928.185,0.0,0.0
0.814,0.564,96.743,1.754,0.0,0.125,2362380288.0,251719680.0,8808316928.0,1.23734114304e+11,112925700.0,733112.0,0.0,371130368.0,1437939929.185,0.0,1330.0
0.031,0.188,96.898,2.851,0.0,0.031,2362994688.0,251719680.0,8808333312.0,1.2373348352e+11,610.0,556.0,0.0,213803008.0,1437939930.185,0.0,765.0
0.094,0.282,96.712,2.881,0.0,0.031,2362875904.0,251723776.0,8808329216.0,1.23733602304e+11,826.0,438.0,0.0,192077824.0,1437939931.185,0.0,687.0
0.063,0.157,96.926,2.854,0.0,0.0,2362400768.0,251727872.0,8808353792.0,1.23734048768e+11,134.0,438.0,0.0,203907072.0,1437939932.185,0.0,729.0
0.188,1.000,96.718,2.094,0.0,0.0,2367873024.0,251731968.0,8959590400.0,1.23577335808e+11,198.0,438.0,0.0,154312704.0,1437939933.185,0.0,551.0
0.282,3.099,96.620,0.0,0.0,0.0,2383241216.0,251731968.0,9528049664.0,1.22993508352e+11,204.0,556.0,0.0,90112.0,1437939934.185,0.0,2.0
0.219,3.007,96.774,0.0,0.0,0.0,2364342272.0,251731968.0,8800194560.0,1.237402624e+11,1626.0,1974.0,0.0,0.0,1437939935.185,0.0,0.0
4.040,3.883,92.045,0.031,0.0,0.0,2391646208.0,251731968.0,8801730560.0,1.23711422464e+11,31650.0,32095.0,0.0,2875392.0,1437939936.185,0.0,103.0
8.627,5.605,85.768,0.0,0.0,0.0,2392035328.0,251731968.0,8804855808.0,1.23707908096e+11,52306.0,99446.0,0.0,2031616.0,1437939937.185,0.0,71.0
13.352,7.446,79.202,0.0,0.0,0.0,2400419840.0,251731968.0,8806715392.0,1.23697664e+11,32719.0,68590.0,0.0,172032.0,1437939938.185,0.0,7.0
15.632,7.249,77.119,0.0,0.0,0.0,2402455552.0,251731968.0,8806928384.0,1.23695415296e+11,21629.0,20905.0,107520.0,249856.0,1437939939.185,24.0,12.0
8.812,2.634,88.554,0.0,0.0,0.0,2398457856.0,251736064.0,8807030784.0,1.23699306496e+11,38848.0,23374.0,0.0,0.0,1437939940.185,0.0,0.0
4.169,1.097,94.702,0.031,0.0,0.0,2422620160.0,251736064.0,8807325696.0,1.2367484928e+11,47137.0,22829.0,322560.0,233472.0,1437939941.185,72.0,9.0
4.084,0.911,95.005,0.0,0.0,0.0,2443505664.0,251740160.0,8807534592.0,1.23653750784e+11,35460.0,45552.0,215040.0,380928.0,1437939942.185,48.0,14.0
3.667,0.376,95.957,0.0,0.0,0.0,2440708096.0,251744256.0,8807833600.0,1.23656245248e+11,40699.0,41801.0,0.0,0.0,1437939943.185,0.0,0.0
3.347,0.250,96.403,0.0,0.0,0.0,2440380416.0,251744256.0,8808153088.0,1.2365625344e+11,49308.0,6421.0,0.0,0.0,1437939944.185,0.0,0.0
13.318,12.142,72.346,2.161,0.0,0.032,2673893376.0,251744256.0,8808615936.0,1.23422277632e+11,20818.0,67204.0,71144448.0,12004352.0,1437939945.185,4392.0,630.0
21.442,13.409,63.156,1.898,0.0,0.095,3116199936.0,251744256.0,8808165376.0,1.22980421632e+11,188679.0,425798.0,76183552.0,6815744.0,1437939946.185,4634.0,393.0
16.001,4.715,79.157,0.126,0.0,0.0,3442573312.0,251744256.0,8808255488.0,1.22653958144e+11,90405.0,146614.0,3563520.0,286720.0,1437939947.185,870.0,70.0
5.103,0.720,85.348,8.829,0.0,0.0,3517833216.0,251744256.0,8808353792.0,1.22578599936e+11,82364.0,126112.0,1059840.0,94208.0,1437939948.185,264.0,23.0
17.217,23.602,44.727,13.310,0.0,1.144,3687927808.0,251752448.0,8808480768.0,1.22408370176e+11,116670.0,217477.0,195308544.0,87255040.0,1437939949.185,25653.0,5367.0
35.059,7.478,55.545,1.598,0.0,0.320,4137390080.0,251764736.0,8809615360.0,1.21957761024e+11,109035.0,203209.0,169762816.0,39937024.0,1437939950.185,8960.0,1261.0
37.039,6.353,53.748,2.605,0.0,0.254,4268392448.0,251777024.0,8811806720.0,1.21824555008e+11,102814.0,138972.0,130830336.0,93079040.0,1437939951.185,7060.0,1073.0
40.577,7.900,46.605,4.822,0.0,0.095,4626264064.0,251789312.0,8814157824.0,1.2146432e+11,388995.0,295260.0,328884224.0,192558080.0,1437939952.185,5728.0,1185.0
41.680,8.304,40.954,9.031,0.0,0.032,4888563712.0,251797504.0,8816025600.0,1.21200144384e+11,172082.0,166147.0,24757248.0,75534848.0,1437939953.185,864.0,467.0
33.469,3.485,56.578,6.436,0.0,0.031,4935708672.0,251805696.0,8816504832.0,1.21152512e+11,191560.0,144072.0,101169152.0,78946816.0,1437939954.185,3095.0,976.0
32.859,3.096,45.308,18.610,0.0,0.126,5121044480.0,251809792.0,8817008640.0,1.20966668288e+11,176441.0,145095.0,210332160.0,112112128.0,1437939955.185,7808.0,1876.0
34.417,3.031,58.004,4.452,0.0,0.095,5452767232.0,251813888.0,8817332224.0,1.20634617856e+11,131368.0,132793.0,199763456.0,39198720.0,1437939956.185,9760.0,770.0
32.212,0.974,65.965,0.849,0.0,0.0,5578297344.0,251813888.0,8817684480.0,1.20508735488e+11,68679.0,67440.0,51190784.0,8425472.0,1437939957.185,2565.0,297.0
47.980,15.341,33.838,2.683,0.0,0.158,6220259328.0,251813888.0,8817246208.0,1.19867211776e+11,170392.0,275824.0,161688576.0,4250624.0,1437939958.185,9642.0,190.0
39.987,9.527,39.110,11.344,0.0,0.031,6636503040.0,251813888.0,8817405952.0,1.1945080832e+11,96170.0,132836.0,876544.0,175546368.0,1437939959.185,50.0,1037.0
12.269,2.196,49.012,36.492,0.0,0.031,6682574848.0,251817984.0,8817475584.0,1.19404662784e+11,30679.0,54405.0,1732608.0,102248448.0,1437939960.185,89.0,635.0
8.038,0.691,47.755,43.485,0.0,0.031,6686887936.0,251817984.0,8817491968.0,1.19400333312e+11,15904.0,9252.0,1114112.0,109772800.0,1437939961.185,64.0,497.0
15.867,0.972,43.556,39.542,0.0,0.063,6699483136.0,251822080.0,8817500160.0,1.19387725824e+11,32718.0,19926.0,4055040.0,130224128.0,1437939962.185,110.0,556.0
11.663,1.289,55.580,31.437,0.0,0.031,6705410048.0,251822080.0,8817524736.0,1.19381774336e+11,33563.0,22780.0,1208320.0,165867520.0,1437939963.185,56.0,671.0
4.442,0.688,58.086,36.753,0.0,0.031,6708998144.0,251830272.0,8817553408.0,1.19378149376e+11,1650.0,3058.0,1335296.0,192806912.0,1437939964.185,71.0,760.0
3.297,1.350,55.479,39.874,0.0,0.0,6721785856.0,251830272.0,8817594368.0,1.19365320704e+11,322.0,642.0,1232896.0,162848768.0,1437939965.185,161.0,760.0
3.613,2.325,82.595,11.467,0.0,0.0,6718668800.0,251830272.0,8817627136.0,1.19368404992e+11,2492.0,5550.0,3112960.0,0.0,1437939966.185,704.0,0.0
10.964,12.350,71.172,4.820,0.0,0.693,6842851328.0,251830272.0,8817737728.0,1.19244111872e+11,2290.0,2997.0,68995072.0,5056000.0,1437939967.185,16227.0,266.0
5.602,6.525,45.099,42.648,0.0,0.127,6885945344.0,251834368.0,8817770496.0,1.19200980992e+11,99080.0,54059.0,90959872.0,62251520.0,1437939968.185,5951.0,2778.0
20.853,4.871,46.164,27.857,0.0,0.255,7120609280.0,251834368.0,8817770496.0,1.18966317056e+11,2562.0,4850.0,127942656.0,5091840.0,1437939969.185,8079.0,227.0
18.185,3.439,60.032,18.248,0.0,0.096,7395495936.0,251834368.0,8817774592.0,1.18691426304e+11,204.0,572.0,78626816.0,17535488.0,1437939970.185,4576.0,169.0
18.257,2.821,57.433,21.331,0.0,0.158,7452340224.0,251834368.0,8817774592.0,1.18634582016e+11,204.0,572.0,97251328.0,34214912.0,1437939971.185,4990.0,190.0
27.089,2.586,52.223,18.070,0.0,0.032,7436840960.0,251834368.0,8817778688.0,1.18650077184e+11,204.0,572.0,41988096.0,34890240.0,1437939972.185,2608.0,290.0
26.593,2.282,44.723,26.371,0.0,0.032,7582674944.0,251838464.0,8817795072.0,1.1850422272e+11,307794.0,163548.0,153673728.0,54028288.0,1437939973.185,3045.0,284.0
26.927,2.988,50.771,19.251,0.0,0.063,7884664832.0,251838464.0,8817831936.0,1.18202195968e+11,190708.0,146308.0,158289920.0,85897728.0,1437939974.185,2171.0,581.0
26.238,2.050,54.273,17.439,0.0,0.0,8064425984.0,251842560.0,8817848320.0,1.18022414336e+11,104379.0,77162.0,105529344.0,68767744.0,1437939975.185,2414.0,454.0
29.598,1.789,60.640,7.910,0.0,0.063,8057352192.0,251842560.0,8817852416.0,1.18029484032e+11,97706.0,86174.0,39149568.0,53178368.0,1437939976.185,2059.0,391.0
18.453,0.880,55.486,25.181,0.0,0.0,8063414272.0,251846656.0,8817885184.0,1.18023385088e+11,57055.0,58395.0,132481024.0,53305344.0,1437939977.185,2971.0,396.0
14.659,5.067,56.851,23.359,0.0,0.064,8209117184.0,251846656.0,8817901568.0,1.17877665792e+11,6994.0,7055.0,132730880.0,36061184.0,1437939978.185,6295.0,166.0
10.188,3.290,44.906,41.520,0.0,0.096,8437596160.0,251846656.0,8817901568.0,1.17649186816e+11,28272.0,18252.0,64618496.0,51937280.0,1437939979.185,3984.0,2043.0
25.869,3.696,59.918,10.455,0.0,0.063,8636149760.0,251846656.0,8817905664.0,1.1745062912e+11,49320.0,50400.0,54734848.0,41136128.0,1437939980.185,2528.0,455.0
29.097,1.164,65.555,4.152,0.0,0.031,8635338752.0,251846656.0,8817913856.0,1.17451431936e+11,57450.0,57818.0,37654528.0,8462336.0,1437939981.185,2062.0,51.0
24.607,1.007,69.478,4.909,0.0,0.0,8711770112.0,251846656.0,8817922048.0,1.17374992384e+11,45015.0,11045.0,42659840.0,6291456.0,1437939982.185,1726.0,24.0
29.404,0.846,67.931,1.818,0.0,0.0,8780984320.0,251846656.0,8817922048.0,1.17305778176e+11,25732.0,16010.0,11001856.0,2097152.0,1437939983.185,873.0,8.0
31.506,0.438,66.834,1.221,0.0,0.0,8832438272.0,251846656.0,8817926144.0,1.17254320128e+11,3052.0,3082.0,9883648.0,10072064.0,1437939984.185,345.0,459.0
27.774,0.752,70.878,0.596,0.0,0.0,8908025856.0,251846656.0,8817926144.0,1.17178732544e+11,433.0,454.0,7393280.0,6062080.0,1437939985.185,247.0,169.0
1.818,0.188,97.900,0.094,0.0,0.0,8914038784.0,251846656.0,8817930240.0,1.1717271552e+11,2398.0,3322.0,1626112.0,4063232.0,1437939986.185,119.0,137.0
0.566,1.163,98.272,0.0,0.0,0.0,8916480000.0,251846656.0,8817930240.0,1.17170274304e+11,3509.0,5383.0,0.0,0.0,1437939987.185,0.0,0.0
0.313,0.125,99.561,0.0,0.0,0.0,8914477056.0,251846656.0,8817930240.0,1.17172277248e+11,414.0,1038.0,0.0,0.0,1437939988.185,0.0,0.0
0.628,0.628,93.937,4.775,0.0,0.031,8899264512.0,251850752.0,8817938432.0,1.17187477504e+11,204.0,540.0,9695232.0,19558400.0,1437939989.185,301.0,855.0
0.344,0.156,99.499,0.0,0.0,0.0,8897867776.0,251850752.0,8817938432.0,1.1718887424e+11,204.0,572.0,0.0,217088.0,1437939990.185,0.0,18.0
0.251,0.063,99.687,0.0,0.0,0.0,8897232896.0,251850752.0,8817942528.0,1.17189505024e+11,1725.0,2840.0,0.0,0.0,1437939991.185,0.0,0.0
0.376,0.094,99.531,0.0,0.0,0.0,8896643072.0,251850752.0,8817942528.0,1.17190094848e+11,204.0,540.0,0.0,0.0,1437939992.185,0.0,0.0
0.063,0.156,99.781,0.0,0.0,0.0,8894967808.0,251850752.0,8817946624.0,1.17191766016e+11,268.0,540.0,0.0,0.0,1437939993.185,0.0,0.0
0.438,0.188,97.401,1.973,0.0,0.0,8886521856.0,251850752.0,8817946624.0,1.17200211968e+11,204.0,540.0,217088.0,2560000.0,1437939994.185,4.0,110.0
0.188,0.125,99.279,0.408,0.0,0.0,8842014720.0,251850752.0,8817946624.0,1.17244719104e+11,204.0,572.0,0.0,389120.0,1437939995.185,0.0,21.0
0.344,0.282,99.374,0.0,0.0,0.0,8761053184.0,251850752.0,8817946624.0,1.1732568064e+11,476.0,438.0,0.0,0.0,1437939996.185,0.0,0.0
0.251,0.408,98.589,0.752,0.0,0.0,8801701888.0,251850752.0,8817950720.0,1.1728502784e+11,2495.0,3353.0,3821568.0,9744384.0,1437939997.185,129.0,586.0
0.532,1.127,97.902,0.376,0.0,0.063,8906522624.0,251850752.0,8817950720.0,1.17180207104e+11,454.0,2312.0,8916992.0,22601728.0,1437939998.185,301.0,1363.0
