"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","controller",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 30_dstat_controller.csv",,,,"Date:","26 Jul 2015 16:49:13 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
0.754,0.314,98.523,0.283,0.0,0.126,12051943424.0,381026304.0,16050499584.0,39029133312.0,1173328.0,123374370.0,0.0,1032192.0,1437940177.618,0.0,27.0
0.815,0.470,98.369,0.220,0.0,0.125,12050968576.0,381026304.0,16050499584.0,39030108160.0,1129380.0,123375888.0,0.0,962560.0,1437940178.618,0.0,23.0
1.160,0.533,97.680,0.533,0.0,0.094,12050448384.0,381026304.0,16050503680.0,39030624256.0,1104980.0,122946073.0,0.0,937984.0,1437940179.618,0.0,21.0
1.345,0.657,97.405,0.313,0.0,0.281,12049784832.0,381026304.0,16050520064.0,39031271424.0,1174677.0,123374451.0,0.0,995328.0,1437940180.618,0.0,35.0
0.534,0.346,98.648,0.377,0.0,0.094,12046938112.0,381026304.0,16050520064.0,39034118144.0,1137908.0,123375888.0,0.0,1511424.0,1437940181.618,0.0,34.0
0.470,0.188,98.966,0.376,0.0,0.0,12047556608.0,381026304.0,16050515968.0,39033503744.0,229460.0,24847633.0,0.0,847872.0,1437940182.618,0.0,28.0
0.438,0.094,99.280,0.188,0.0,0.0,12047089664.0,381026304.0,16050520064.0,39033966592.0,198.0,438.0,0.0,663552.0,1437940183.618,0.0,16.0
0.470,0.125,99.280,0.125,0.0,0.0,12047142912.0,381026304.0,16050548736.0,39033884672.0,975.0,438.0,0.0,552960.0,1437940184.618,0.0,17.0
0.625,0.188,98.874,0.313,0.0,0.0,12047032320.0,381026304.0,16050548736.0,39033995264.0,338.0,1266.0,0.0,618496.0,1437940185.618,0.0,17.0
0.594,0.125,99.156,0.125,0.0,0.0,12045955072.0,381026304.0,16050548736.0,39035072512.0,70.0,438.0,0.0,454656.0,1437940186.618,0.0,12.0
0.626,0.219,98.937,0.219,0.0,0.0,12045254656.0,381026304.0,16050548736.0,39035772928.0,198.0,438.0,0.0,425984.0,1437940187.618,0.0,15.0
0.563,0.219,98.875,0.344,0.0,0.0,12045205504.0,381026304.0,16050548736.0,39035822080.0,70.0,438.0,0.0,356352.0,1437940188.618,0.0,12.0
2.247,0.593,96.910,0.218,0.0,0.031,12042887168.0,381026304.0,16050552832.0,39038136320.0,80987.0,38601.0,0.0,430080.0,1437940189.618,0.0,13.0
2.158,0.469,97.123,0.188,0.0,0.063,12042985472.0,381026304.0,16050552832.0,39038038016.0,77850.0,40126.0,0.0,1904640.0,1437940190.618,0.0,32.0
1.002,0.251,97.745,1.002,0.0,0.0,12043583488.0,381026304.0,16050552832.0,39037440000.0,35172.0,20310.0,0.0,7602176.0,1437940191.618,0.0,149.0
0.657,0.156,98.998,0.188,0.0,0.0,12043902976.0,381026304.0,16050552832.0,39037120512.0,5065.0,2535.0,0.0,65536.0,1437940192.618,0.0,11.0
1.721,0.219,97.527,0.532,0.0,0.0,12043571200.0,381026304.0,16050561024.0,39037444096.0,4383.0,16225.0,0.0,372736.0,1437940193.618,0.0,39.0
2.098,0.376,97.087,0.438,0.0,0.0,12042821632.0,381026304.0,16050561024.0,39038193664.0,24738.0,17568.0,0.0,282624.0,1437940194.618,0.0,23.0
3.533,0.688,95.341,0.407,0.0,0.031,12042510336.0,381026304.0,16050610176.0,39038455808.0,41557.0,36389.0,0.0,380928.0,1437940195.618,0.0,29.0
1.783,0.407,97.685,0.094,0.0,0.031,12041437184.0,381026304.0,16050610176.0,39039528960.0,16901.0,45806.0,0.0,69632.0,1437940196.618,0.0,6.0
0.906,0.250,98.688,0.156,0.0,0.0,12040548352.0,381026304.0,16050647040.0,39040380928.0,1556.0,438.0,0.0,65536.0,1437940197.618,0.0,6.0
11.636,1.501,84.830,1.939,0.0,0.094,12045279232.0,381026304.0,16050671616.0,39035625472.0,385646.0,143807.0,0.0,1572864.0,1437940198.618,0.0,145.0
10.097,1.375,86.371,2.001,0.0,0.156,12047257600.0,381026304.0,16050749440.0,39033569280.0,173679.0,107508.0,0.0,2293760.0,1437940199.618,0.0,153.0
17.831,2.276,77.458,2.150,0.0,0.285,12050649088.0,381026304.0,16050925568.0,39030001664.0,134200.0,84195.0,0.0,3604480.0,1437940200.618,0.0,160.0
14.899,1.989,80.619,2.241,0.0,0.253,12052316160.0,381026304.0,16051138560.0,39028121600.0,135668.0,86752.0,0.0,3518464.0,1437940201.618,0.0,186.0
13.333,1.440,82.097,2.911,0.0,0.219,12052975616.0,381026304.0,16051273728.0,39027326976.0,220826.0,115799.0,0.0,10067968.0,1437940202.618,0.0,283.0
12.963,1.977,82.423,2.448,0.0,0.188,12050743296.0,381026304.0,16051478528.0,39029354496.0,195247.0,131321.0,0.0,2154496.0,1437940203.618,0.0,181.0
10.194,1.286,86.324,2.039,0.0,0.157,12055793664.0,381026304.0,16051609600.0,39024173056.0,148540.0,121102.0,0.0,2215936.0,1437940204.618,0.0,150.0
5.209,0.690,92.877,1.098,0.0,0.126,12056133632.0,381026304.0,16051662848.0,39023779840.0,161153.0,128649.0,0.0,1363968.0,1437940205.618,0.0,76.0
1.281,0.312,98.250,0.125,0.0,0.031,12056334336.0,381026304.0,16051666944.0,39023575040.0,38613.0,29785.0,0.0,421888.0,1437940206.618,0.0,19.0
2.094,0.406,96.844,0.625,0.0,0.031,12056440832.0,381026304.0,16051671040.0,39023464448.0,41253.0,41847.0,0.0,577536.0,1437940207.618,0.0,35.0
4.206,0.471,94.790,0.471,0.0,0.063,12059430912.0,381026304.0,16051707904.0,39020437504.0,79504.0,66770.0,0.0,765952.0,1437940208.618,0.0,41.0
2.065,0.313,97.340,0.282,0.0,0.0,12057686016.0,381026304.0,16051728384.0,39022161920.0,48372.0,47373.0,0.0,516096.0,1437940209.618,0.0,28.0
11.522,1.597,85.128,1.628,0.0,0.125,12054786048.0,381026304.0,16051789824.0,39025000448.0,287604.0,156658.0,0.0,1810432.0,1437940210.618,0.0,164.0
8.472,1.098,88.484,1.851,0.0,0.094,12053610496.0,381026304.0,16051847168.0,39026118656.0,260995.0,128755.0,0.0,2002944.0,1437940211.618,0.0,152.0
17.002,2.483,77.153,3.048,0.0,0.314,12053872640.0,381026304.0,16060379136.0,39017324544.0,144563.0,88833.0,0.0,11845632.0,1437940212.618,0.0,246.0
14.035,2.166,81.193,2.480,0.0,0.126,12054835200.0,381026304.0,16060592128.0,39016148992.0,136668.0,68601.0,0.0,2772992.0,1437940213.618,0.0,204.0
13.629,1.844,81.713,2.563,0.0,0.250,12057628672.0,381026304.0,16060682240.0,39013265408.0,212305.0,108007.0,0.0,2617344.0,1437940214.618,0.0,187.0
10.677,1.561,85.108,2.435,0.0,0.219,12058816512.0,381026304.0,16060977152.0,39011782656.0,104984.0,107805.0,0.0,2662400.0,1437940215.618,0.0,162.0
9.592,1.348,87.210,1.567,0.0,0.282,12059009024.0,381026304.0,16061075456.0,39011491840.0,145824.0,154292.0,0.0,2527232.0,1437940216.618,0.0,136.0
1.216,0.281,98.316,0.187,0.0,0.0,12058185728.0,381026304.0,16061100032.0,39012290560.0,20589.0,33336.0,0.0,872448.0,1437940217.618,0.0,25.0
0.969,0.188,98.468,0.375,0.0,0.0,12057849856.0,381026304.0,16061104128.0,39012622336.0,19375.0,10363.0,0.0,872448.0,1437940218.618,0.0,18.0
2.374,0.531,96.907,0.156,0.0,0.031,12056207360.0,381026304.0,16061108224.0,39014260736.0,70790.0,37425.0,0.0,884736.0,1437940219.618,0.0,28.0
3.164,0.501,96.053,0.251,0.0,0.031,12055191552.0,381026304.0,16061116416.0,39015268352.0,95232.0,52797.0,0.0,880640.0,1437940220.618,0.0,33.0
1.094,0.500,98.124,0.250,0.0,0.031,12057767936.0,381026304.0,16061120512.0,39012687872.0,12087.0,9920.0,0.0,614400.0,1437940221.618,0.0,10.0
2.223,0.344,96.994,0.407,0.0,0.031,12056973312.0,381026304.0,16061124608.0,39013478400.0,28872.0,26336.0,0.0,1470464.0,1437940222.618,0.0,50.0
0.908,0.156,98.779,0.156,0.0,0.0,12056449024.0,381026304.0,16061157376.0,39013969920.0,3849.0,11392.0,0.0,536576.0,1437940223.618,0.0,15.0
1.316,0.157,97.524,1.003,0.0,0.0,12056449024.0,381026304.0,16061181952.0,39013945344.0,8459.0,11496.0,0.0,626688.0,1437940224.618,0.0,29.0
2.001,0.469,97.312,0.219,0.0,0.0,12055252992.0,381026304.0,16061202432.0,39015120896.0,13347.0,15761.0,0.0,1159168.0,1437940225.618,0.0,33.0
3.809,0.999,94.318,0.781,0.0,0.094,12055625728.0,381026304.0,16061186048.0,39014764544.0,52092.0,31385.0,0.0,1040384.0,1437940226.618,0.0,66.0
4.125,0.688,94.812,0.344,0.0,0.031,12056616960.0,381026304.0,16061251584.0,39013707776.0,80610.0,73164.0,0.0,614400.0,1437940227.618,0.0,26.0
9.476,1.443,86.665,2.259,0.0,0.157,12056842240.0,381026304.0,16061329408.0,39013404672.0,208318.0,85204.0,0.0,2019328.0,1437940228.618,0.0,136.0
5.265,0.752,93.106,0.815,0.0,0.063,12057202688.0,381026304.0,16061374464.0,39012999168.0,97796.0,74962.0,0.0,1064960.0,1437940229.618,0.0,66.0
3.431,0.811,95.415,0.281,0.0,0.062,12056891392.0,381026304.0,16061374464.0,39013310464.0,115051.0,151709.0,0.0,2183168.0,1437940230.618,0.0,44.0
0.595,0.156,99.092,0.156,0.0,0.0,12056375296.0,381026304.0,16061382656.0,39013818368.0,29583.0,28019.0,0.0,454656.0,1437940231.618,0.0,10.0
0.688,0.250,97.905,1.157,0.0,0.0,12055896064.0,381026304.0,16061382656.0,39014297600.0,6686.0,5890.0,0.0,7696384.0,1437940232.618,0.0,157.0
0.625,0.313,98.906,0.156,0.0,0.0,12054630400.0,381026304.0,16061411328.0,39015534592.0,23524.0,23570.0,0.0,274432.0,1437940233.618,0.0,9.0
0.687,0.375,98.814,0.125,0.0,0.0,12054192128.0,381026304.0,16061411328.0,39015972864.0,13626.0,12462.0,0.0,192512.0,1437940234.618,0.0,7.0
0.812,0.406,98.438,0.344,0.0,0.0,12054106112.0,381026304.0,16061411328.0,39016058880.0,4453.0,3041.0,0.0,233472.0,1437940235.618,0.0,12.0
0.594,0.188,99.062,0.156,0.0,0.0,12053737472.0,381026304.0,16061411328.0,39016427520.0,2024.0,1618.0,0.0,147456.0,1437940236.618,0.0,10.0
0.719,0.250,98.812,0.219,0.0,0.0,12052914176.0,381026304.0,16061411328.0,39017250816.0,910.0,438.0,0.0,77824.0,1437940237.618,0.0,9.0
0.438,0.125,99.249,0.188,0.0,0.0,12053172224.0,381026304.0,16061411328.0,39016992768.0,1642.0,438.0,0.0,16384.0,1437940238.618,0.0,1.0
0.595,0.188,98.873,0.344,0.0,0.0,12052971520.0,381026304.0,16061415424.0,39017189376.0,392.0,556.0,0.0,147456.0,1437940239.618,0.0,17.0
1.627,0.407,97.685,0.250,0.0,0.031,12053454848.0,381026304.0,16061419520.0,39016701952.0,13922.0,64156.0,0.0,163840.0,1437940240.618,0.0,17.0
0.594,0.188,99.062,0.156,0.0,0.0,12053807104.0,381026304.0,16061419520.0,39016349696.0,1393.0,534.0,0.0,0.0,1437940241.618,0.0,0.0
0.470,0.125,98.435,0.971,0.0,0.0,12053065728.0,381026304.0,16061419520.0,39017091072.0,70.0,422.0,0.0,2166784.0,1437940242.618,0.0,32.0
0.438,0.157,98.716,0.689,0.0,0.0,12052819968.0,381026304.0,16061435904.0,39017320448.0,2376.0,1263.0,0.0,5406720.0,1437940243.618,0.0,114.0
0.469,0.125,99.280,0.125,0.0,0.0,12052783104.0,381026304.0,16061435904.0,39017357312.0,4486.0,4368.0,0.0,94208.0,1437940244.618,0.0,7.0
0.718,0.218,98.471,0.593,0.0,0.0,12051943424.0,381026304.0,16061435904.0,39018196992.0,1480.0,988.0,0.0,421888.0,1437940245.618,0.0,56.0
0.375,0.219,99.312,0.094,0.0,0.0,12051230720.0,381026304.0,16061435904.0,39018909696.0,194.0,438.0,0.0,94208.0,1437940246.618,0.0,7.0
0.532,0.250,98.998,0.219,0.0,0.0,12050210816.0,381026304.0,16061435904.0,39019929600.0,2594.0,3522.0,0.0,131072.0,1437940247.618,0.0,13.0
0.376,0.063,99.530,0.031,0.0,0.0,12050657280.0,381026304.0,16061435904.0,39019483136.0,32830.0,33198.0,0.0,0.0,1437940248.618,0.0,0.0
0.532,0.156,99.093,0.219,0.0,0.0,12050661376.0,381026304.0,16061435904.0,39019479040.0,3888.0,2523.0,0.0,57344.0,1437940249.618,0.0,6.0
1.001,0.563,98.311,0.125,0.0,0.0,12050989056.0,381026304.0,16061440000.0,39019147264.0,8879.0,6104.0,0.0,376832.0,1437940250.618,0.0,38.0
0.500,0.219,99.281,0.0,0.0,0.0,12050894848.0,381026304.0,16061440000.0,39019241472.0,1266.0,988.0,0.0,0.0,1437940251.618,0.0,0.0
0.501,0.157,98.997,0.345,0.0,0.0,12050800640.0,381026304.0,16061440000.0,39019335680.0,11478.0,4124.0,0.0,217088.0,1437940252.618,0.0,24.0
0.595,0.125,98.591,0.689,0.0,0.0,12050501632.0,381026304.0,16061448192.0,39019626496.0,16776.0,11850.0,0.0,7364608.0,1437940253.618,0.0,114.0
0.407,0.125,99.405,0.063,0.0,0.0,12050051072.0,381026304.0,16061448192.0,39020077056.0,6180.0,2972.0,0.0,36864.0,1437940254.618,0.0,3.0
0.719,0.312,98.906,0.062,0.0,0.0,12051988480.0,381026304.0,16061452288.0,39018135552.0,15646.0,12172.0,0.0,36864.0,1437940255.618,0.0,3.0
0.407,0.219,99.374,0.0,0.0,0.0,12046131200.0,381026304.0,16061452288.0,39023992832.0,12202.0,11836.0,0.0,0.0,1437940256.618,0.0,0.0
0.626,0.282,98.999,0.094,0.0,0.0,12043083776.0,381026304.0,16061452288.0,39027040256.0,27046.0,25331.0,0.0,20480.0,1437940257.618,0.0,3.0
0.470,0.094,99.436,0.0,0.0,0.0,12042588160.0,381026304.0,16061452288.0,39027535872.0,10348.0,9870.0,0.0,0.0,1437940258.618,0.0,0.0
0.470,0.125,99.186,0.219,0.0,0.0,12043022336.0,381026304.0,16061452288.0,39027101696.0,3912.0,3818.0,0.0,4096.0,1437940259.618,0.0,1.0
1.001,0.500,98.343,0.125,0.0,0.031,12044767232.0,381026304.0,16061456384.0,39025352704.0,6053.0,5481.0,0.0,61440.0,1437940260.618,0.0,8.0
0.500,0.219,99.250,0.031,0.0,0.0,12045299712.0,381026304.0,16061456384.0,39024820224.0,6430.0,6282.0,0.0,0.0,1437940261.618,0.0,0.0
0.689,0.125,99.091,0.063,0.0,0.031,12044365824.0,381026304.0,16061456384.0,39025754112.0,6646.0,52149.0,0.0,24576.0,1437940262.618,0.0,3.0
0.470,0.219,98.403,0.908,0.0,0.0,12045340672.0,381026304.0,16061480960.0,39024754688.0,25839.0,25050.0,0.0,7364608.0,1437940263.618,0.0,192.0
0.407,0.125,99.186,0.282,0.0,0.0,12044427264.0,381026304.0,16061480960.0,39025668096.0,264.0,438.0,0.0,897024.0,1437940264.618,0.0,30.0
0.563,0.219,99.187,0.031,0.0,0.0,12043554816.0,381026304.0,16061485056.0,39026536448.0,7632.0,7470.0,0.0,0.0,1437940265.618,0.0,0.0
0.531,0.250,99.125,0.094,0.0,0.0,12043440128.0,381026304.0,16061485056.0,39026651136.0,70.0,422.0,0.0,20480.0,1437940266.618,0.0,3.0
0.687,0.218,98.845,0.250,0.0,0.0,12043038720.0,381026304.0,16061489152.0,39027048448.0,268.0,556.0,0.0,20480.0,1437940267.618,0.0,3.0
0.407,0.188,99.406,0.0,0.0,0.0,12042076160.0,381026304.0,16061489152.0,39028011008.0,70.0,438.0,0.0,0.0,1437940268.618,0.0,0.0
0.563,0.188,99.156,0.094,0.0,0.0,12041531392.0,381026304.0,16061489152.0,39028555776.0,198.0,422.0,0.0,40960.0,1437940269.618,0.0,6.0
1.032,0.406,98.468,0.094,0.0,0.0,12042362880.0,381026304.0,16061493248.0,39027720192.0,2457.0,2037.0,0.0,36864.0,1437940270.618,0.0,6.0
0.469,0.219,99.281,0.031,0.0,0.0,12042592256.0,381026304.0,16061493248.0,39027490816.0,262.0,438.0,0.0,0.0,1437940271.618,0.0,0.0
0.438,0.156,99.124,0.282,0.0,0.0,12041748480.0,381026304.0,16061493248.0,39028334592.0,70.0,422.0,0.0,20480.0,1437940272.618,0.0,3.0
0.438,0.094,99.437,0.031,0.0,0.0,12041224192.0,381026304.0,16061505536.0,39028846592.0,198.0,438.0,0.0,36864.0,1437940273.618,0.0,3.0
0.438,0.156,99.406,0.0,0.0,0.0,12040986624.0,381026304.0,16061505536.0,39029084160.0,70.0,438.0,0.0,0.0,1437940274.618,0.0,0.0
0.469,0.094,99.061,0.375,0.0,0.0,12040179712.0,381026304.0,16061505536.0,39029891072.0,198.0,422.0,0.0,188416.0,1437940275.618,0.0,30.0
0.407,0.094,99.280,0.219,0.0,0.0,12039585792.0,381026304.0,16061505536.0,39030484992.0,70.0,438.0,0.0,704512.0,1437940276.618,0.0,24.0
0.656,0.219,98.906,0.219,0.0,0.0,12039581696.0,381026304.0,16061505536.0,39030489088.0,198.0,438.0,0.0,36864.0,1437940277.618,0.0,6.0
0.407,0.188,99.406,0.0,0.0,0.0,12038811648.0,381026304.0,16061505536.0,39031259136.0,210.0,1266.0,0.0,0.0,1437940278.618,0.0,0.0
0.376,0.063,99.467,0.094,0.0,0.0,12038377472.0,381026304.0,16061505536.0,39031693312.0,198.0,422.0,0.0,28672.0,1437940279.618,0.0,3.0
1.003,0.282,98.558,0.157,0.0,0.0,12040830976.0,381026304.0,16061509632.0,39029235712.0,2511.0,2107.0,0.0,196608.0,1437940280.618,0.0,17.0
0.627,0.282,99.091,0.0,0.0,0.0,12041662464.0,381026304.0,16061509632.0,39028404224.0,198.0,438.0,0.0,0.0,1437940281.618,0.0,0.0
0.626,0.156,98.999,0.219,0.0,0.0,12041744384.0,381026304.0,16061509632.0,39028322304.0,1928.0,812.0,0.0,61440.0,1437940282.618,0.0,9.0
0.532,0.219,98.937,0.313,0.0,0.0,12041097216.0,381026304.0,16061526016.0,39028953088.0,268.0,556.0,0.0,49152.0,1437940283.618,0.0,3.0
0.687,0.125,99.189,0.0,0.0,0.0,12040998912.0,381026304.0,16061526016.0,39029051392.0,70.0,438.0,0.0,0.0,1437940284.618,0.0,0.0
0.469,0.188,99.343,0.0,0.0,0.0,12040204288.0,381026304.0,16061526016.0,39029846016.0,198.0,422.0,0.0,0.0,1437940285.618,0.0,0.0
0.438,0.125,99.124,0.313,0.0,0.0,12040007680.0,381026304.0,16061526016.0,39030042624.0,70.0,422.0,0.0,733184.0,1437940286.618,0.0,27.0
2.250,0.812,96.812,0.062,0.0,0.062,12039979008.0,381026304.0,16061526016.0,39030071296.0,45232.0,118125.0,0.0,24576.0,1437940287.618,0.0,4.0
0.595,0.188,99.186,0.031,0.0,0.0,12040073216.0,381026304.0,16061526016.0,39029977088.0,27105.0,24081.0,0.0,16384.0,1437940288.618,0.0,2.0
0.624,0.156,99.001,0.219,0.0,0.0,12040708096.0,381026304.0,16061526016.0,39029342208.0,198.0,438.0,0.0,4096.0,1437940289.618,0.0,1.0
0.908,0.313,98.246,0.532,0.0,0.0,12041158656.0,381026304.0,16061530112.0,39028887552.0,2463.0,2155.0,0.0,253952.0,1437940290.618,0.0,48.0
0.563,0.156,99.218,0.063,0.0,0.0,12040187904.0,381026304.0,16061530112.0,39029858304.0,198.0,438.0,0.0,49152.0,1437940291.618,0.0,4.0
0.874,0.250,98.783,0.094,0.0,0.0,12040445952.0,381026304.0,16061530112.0,39029600256.0,70.0,438.0,0.0,69632.0,1437940292.618,0.0,3.0
