"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 20_instances_dstat_compute.csv",,,,"Date:","26 Jul 2015 16:04:32 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
12.177,1.938,85.885,0.0,0.0,0.0,7074746368.0,249331712.0,7518183424.0,1.20314269696e+11,5563.0,86130.0,4096.0,0.0,1437937536.315,1.0,0.0
12.057,2.160,85.783,0.0,0.0,0.0,7074447360.0,249331712.0,7518191616.0,1.20314560512e+11,12390.0,89518.0,4096.0,0.0,1437937537.315,1.0,0.0
13.449,2.349,84.202,0.0,0.0,0.0,7073243136.0,249331712.0,7518191616.0,1.20315764736e+11,2210.0,82316.0,0.0,352256.0,1437937538.316,0.0,4.0
13.290,2.010,84.700,0.0,0.0,0.0,7071162368.0,249331712.0,7518212096.0,1.20317825024e+11,1598.0,81623.0,20480.0,0.0,1437937539.316,5.0,0.0
11.992,2.160,85.848,0.0,0.0,0.0,7070175232.0,249331712.0,7518212096.0,1.2031881216e+11,2602.0,80611.0,0.0,7622656.0,1437937540.315,0.0,984.0
12.946,2.088,84.966,0.0,0.0,0.0,7068983296.0,249331712.0,7518216192.0,1.2032e+11,1948.0,80444.0,0.0,0.0,1437937541.316,0.0,0.0


"Host:","compute",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 20_instances_dstat_compute.csv",,,,"Date:","26 Jul 2015 16:07:45 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
2.500,0.533,96.934,0.030,0.000,0.003,2336378880.0,249331712.0,7330131968.0,1.2524068864e+11,0.0,0.0,36614.232,914653.233,1437937665.799,2.119,187.249
0.250,0.250,99.500,0.0,0.0,0.0,2336063488.0,249331712.0,7330131968.0,1.25241004032e+11,952.0,31986.0,0.0,0.0,1437937666.800,0.0,0.0
0.125,0.219,99.656,0.0,0.0,0.0,2335723520.0,249331712.0,7330131968.0,1.25241344e+11,834.0,32779.0,0.0,167936.0,1437937667.800,0.0,2.0
0.313,0.281,99.406,0.0,0.0,0.0,2335358976.0,249331712.0,7330136064.0,1.25241704448e+11,1452.0,32665.0,0.0,0.0,1437937668.800,0.0,0.0
0.188,0.219,99.593,0.0,0.0,0.0,2333995008.0,249331712.0,7330136064.0,1.25243068416e+11,1285.0,31260.0,0.0,0.0,1437937669.800,0.0,0.0
0.125,0.219,99.655,0.0,0.0,0.0,2332971008.0,249331712.0,7330136064.0,1.25244092416e+11,869.0,32648.0,0.0,0.0,1437937670.800,0.0,0.0
0.219,0.375,99.375,0.031,0.0,0.0,2332856320.0,249331712.0,7330136064.0,1.25244207104e+11,624.0,32618.0,0.0,8749056.0,1437937671.800,0.0,1805.0
0.094,0.188,99.718,0.0,0.0,0.0,2332659712.0,249331712.0,7330136064.0,1.25244403712e+11,694.0,31239.0,0.0,229376.0,1437937672.800,0.0,2.0
0.375,0.343,99.282,0.0,0.0,0.0,2332897280.0,249331712.0,7330140160.0,1.25244162048e+11,764.0,32590.0,0.0,0.0,1437937673.800,0.0,0.0
0.250,0.313,99.437,0.0,0.0,0.0,2331750400.0,249331712.0,7330140160.0,1.25245308928e+11,764.0,32568.0,0.0,0.0,1437937674.800,0.0,0.0
0.188,0.156,99.656,0.0,0.0,0.0,2331365376.0,249331712.0,7330140160.0,1.25245693952e+11,2433.0,34875.0,0.0,0.0,1437937675.800,0.0,0.0
0.814,0.438,98.748,0.0,0.0,0.0,2330828800.0,249331712.0,7330144256.0,1.25246226432e+11,28162.0,64547.0,0.0,0.0,1437937676.800,0.0,0.0
1.504,0.376,98.089,0.0,0.0,0.031,2329989120.0,249331712.0,7330144256.0,1.25247066112e+11,276551.0,381398.0,0.0,172032.0,1437937677.800,0.0,2.0
0.876,0.375,98.718,0.0,0.0,0.031,2329194496.0,249331712.0,7330144256.0,1.25247860736e+11,76447.0,143506.0,0.0,0.0,1437937678.800,0.0,0.0
0.626,0.250,99.124,0.0,0.0,0.0,2328805376.0,249331712.0,7330152448.0,1.25248241664e+11,39932.0,104828.0,0.0,0.0,1437937679.800,0.0,0.0
2.317,0.689,96.963,0.0,0.0,0.031,2333188096.0,249331712.0,7351877632.0,1.2522213376e+11,119073.0,289657.0,0.0,20480.0,1437937680.800,0.0,5.0
2.193,1.566,95.833,0.063,0.0,0.345,2332631040.0,249339904.0,7420878848.0,1.25153681408e+11,96568253.0,212936.0,0.0,92979200.0,1437937681.800,0.0,368.0
3.761,2.664,93.576,0.0,0.0,0.0,2338189312.0,249339904.0,7422521344.0,1.2514648064e+11,144494.0,205651.0,0.0,3219456.0,1437937682.800,0.0,154.0
6.988,4.293,88.718,0.0,0.0,0.0,2344476672.0,249344000.0,7429656576.0,1.25133053952e+11,98897.0,172323.0,0.0,7925760.0,1437937683.800,0.0,341.0
10.737,6.770,82.462,0.031,0.0,0.0,2372161536.0,249344000.0,7434711040.0,1.25100314624e+11,40195.0,108806.0,0.0,7864320.0,1437937684.799,0.0,339.0
17.358,9.091,73.519,0.0,0.0,0.032,2397642752.0,249393152.0,7449174016.0,1.2506032128e+11,18794.0,59630.0,123904.0,18079744.0,1437937685.800,28.0,765.0
12.811,5.414,81.775,0.0,0.0,0.0,2371039232.0,249417728.0,7452049408.0,1.25084024832e+11,22220.0,58553.0,12288.0,6340608.0,1437937686.800,3.0,243.0
4.480,0.971,94.486,0.031,0.0,0.031,2379927552.0,249430016.0,7453589504.0,1.25073584128e+11,84550.0,97953.0,219136.0,2199552.0,1437937687.800,49.0,94.0
5.840,2.229,91.397,0.534,0.0,0.0,2439184384.0,249438208.0,7456141312.0,1.25011767296e+11,38701.0,90034.0,7788544.0,9150464.0,1437937688.800,282.0,284.0
6.244,1.608,90.949,1.198,0.0,0.0,2517749760.0,249450496.0,7457427456.0,1.24931903488e+11,66250.0,118521.0,14959104.0,20573696.0,1437937689.800,1504.0,968.0
12.701,3.886,81.706,1.675,0.0,0.032,2896867328.0,249454592.0,7459016704.0,1.24551192576e+11,78618.0,97303.0,66133504.0,29886976.0,1437937690.799,5074.0,2711.0
19.905,3.186,76.278,0.568,0.0,0.063,3201519616.0,249466880.0,7462072320.0,1.24243472384e+11,116936.0,215747.0,68436992.0,7492096.0,1437937691.800,3206.0,742.0
22.405,2.722,74.082,0.759,0.0,0.032,3486171136.0,249466880.0,7463890944.0,1.2395700224e+11,129485.0,336389.0,54782464.0,17801216.0,1437937692.799,4725.0,1941.0
21.386,1.286,77.046,0.282,0.0,0.0,3791794176.0,249466880.0,7464103936.0,1.23651166208e+11,85825.0,179375.0,69575680.0,3633664.0,1437937693.799,1309.0,380.0
24.419,0.691,74.796,0.094,0.0,0.0,3919224832.0,249466880.0,7464144896.0,1.23523694592e+11,51822.0,139686.0,19590144.0,1041920.0,1437937694.799,819.0,112.0
18.891,1.003,80.044,0.063,0.0,0.0,3999608832.0,249466880.0,7464157184.0,1.23443298304e+11,58441.0,132818.0,7725056.0,2347520.0,1437937695.800,306.0,301.0
12.163,1.379,86.395,0.063,0.0,0.0,4023173120.0,249487360.0,7464214528.0,1.23419656192e+11,117044.0,295772.0,2795008.0,1978368.0,1437937696.800,379.0,77.0
10.129,4.071,85.737,0.032,0.0,0.032,4042973184.0,249532416.0,7469236224.0,1.23394789376e+11,146745.0,276590.0,557056.0,9849856.0,1437937697.800,58.0,492.0
8.461,2.704,88.804,0.032,0.0,0.0,4042006528.0,249532416.0,7470010368.0,1.23394981888e+11,56686.0,121572.0,678400.0,3048448.0,1437937698.799,25.0,300.0
14.190,5.727,80.019,0.032,0.0,0.032,4062830592.0,249569280.0,7476269056.0,1.23367862272e+11,158551.0,218580.0,336384.0,6306816.0,1437937699.800,33.0,325.0
19.043,9.314,71.611,0.032,0.0,0.0,4077469696.0,249651200.0,7487074304.0,1.23342336e+11,42698.0,120466.0,686592.0,15031296.0,1437937700.800,26.0,798.0
23.323,10.224,66.038,0.383,0.0,0.032,4077314048.0,249753600.0,7497818112.0,1.2333164544e+11,19923.0,75334.0,123904.0,17653760.0,1437937701.800,28.0,655.0
14.013,4.331,81.561,0.064,0.0,0.032,4151689216.0,249769984.0,7500083200.0,1.232549888e+11,58014.0,105014.0,15254528.0,1945600.0,1437937702.800,492.0,60.0
15.068,3.536,80.917,0.478,0.0,0.0,4288045056.0,249786368.0,7501606912.0,1.23117092864e+11,124365.0,146796.0,29593088.0,9974784.0,1437937703.800,2952.0,1231.0
13.936,2.132,83.901,0.032,0.0,0.0,4360048640.0,249819136.0,7503032320.0,1.23043631104e+11,33090.0,96636.0,14046208.0,3076096.0,1437937704.799,269.0,101.0
12.367,1.036,86.566,0.031,0.0,0.0,4409204736.0,249835520.0,7504281600.0,1.22993209344e+11,33867.0,111036.0,5777920.0,1101824.0,1437937705.800,127.0,48.0
15.122,4.840,79.532,0.443,0.0,0.063,4545802240.0,249868288.0,7507095552.0,1.2285376512e+11,77400.0,129797.0,41576960.0,22590464.0,1437937706.800,1244.0,4003.0
28.443,6.228,63.018,2.119,0.0,0.193,5180530688.0,249884672.0,7509573632.0,1.22216542208e+11,251033.0,330434.0,110920192.0,29109760.0,1437937707.799,9569.0,3852.0
32.418,3.535,62.090,1.957,0.0,0.0,5617295360.0,249884672.0,7510269952.0,1.21779081216e+11,151336.0,288632.0,95728128.0,8481280.0,1437937708.800,4247.0,1173.0
29.425,1.698,68.752,0.126,0.0,0.0,5798617088.0,249884672.0,7510560768.0,1.21597468672e+11,110087.0,146599.0,38881280.0,4719616.0,1437937709.800,701.0,596.0
26.842,1.359,71.672,0.126,0.0,0.0,5885165568.0,249884672.0,7510614016.0,1.21510866944e+11,19286.0,82814.0,11037696.0,1866752.0,1437937710.799,938.0,202.0
27.278,1.419,71.208,0.063,0.0,0.032,5936689152.0,249884672.0,7510654976.0,1.214593024e+11,23808.0,87295.0,4251648.0,2017280.0,1437937711.800,433.0,187.0
10.709,1.652,87.544,0.095,0.0,0.0,5956739072.0,249884672.0,7510700032.0,1.21439207424e+11,3948.0,72922.0,629760.0,60424192.0,1437937712.799,88.0,293.0
9.812,1.911,88.277,0.0,0.0,0.0,5955866624.0,249884672.0,7510704128.0,1.21440075776e+11,2264.0,72775.0,8192.0,0.0,1437937713.799,2.0,0.0
9.607,2.353,87.943,0.064,0.0,0.032,5954600960.0,249884672.0,7510720512.0,1.21441325056e+11,2474.0,70999.0,1352704.0,5273600.0,1437937714.800,49.0,557.0
10.874,1.754,87.341,0.032,0.0,0.0,5952106496.0,249884672.0,7510798336.0,1.21443741696e+11,4255.0,75106.0,465920.0,1761280.0,1437937715.800,19.0,194.0
9.898,1.762,88.341,0.0,0.0,0.0,5951520768.0,249884672.0,7510818816.0,1.21444306944e+11,2028.0,72342.0,8192.0,0.0,1437937716.800,2.0,0.0
9.818,2.686,87.496,0.0,0.0,0.0,5954789376.0,249884672.0,7510831104.0,1.21441026048e+11,4124.0,75566.0,0.0,9125888.0,1437937717.800,0.0,999.0
9.987,2.280,87.733,0.0,0.0,0.0,5958557696.0,249884672.0,7510835200.0,1.21437253632e+11,45944.0,82171.0,0.0,0.0,1437937718.799,0.0,0.0
9.815,1.854,88.299,0.0,0.0,0.032,5953175552.0,249884672.0,7510843392.0,1.21442627584e+11,3122.0,73145.0,0.0,0.0,1437937719.800,0.0,0.0
10.189,2.243,87.536,0.032,0.0,0.0,5956337664.0,249884672.0,7510847488.0,1.21439461376e+11,3928.0,75123.0,4096.0,454656.0,1437937720.800,1.0,4.0
9.593,2.117,88.258,0.0,0.0,0.032,5948116992.0,249884672.0,7510855680.0,1.21447673856e+11,1740.0,71694.0,0.0,0.0,1437937721.800,0.0,0.0
10.279,1.863,87.857,0.0,0.0,0.0,5946425344.0,249884672.0,7510855680.0,1.21449365504e+11,1534.0,70340.0,16384.0,1167360.0,1437937722.800,4.0,247.0
9.631,1.573,88.796,0.0,0.0,0.0,5946531840.0,249884672.0,7510872064.0,1.21449242624e+11,2066.0,71588.0,4096.0,0.0,1437937723.799,1.0,0.0
9.278,1.579,89.143,0.0,0.0,0.0,5925445632.0,249884672.0,7510876160.0,1.21470324736e+11,1837.0,71532.0,0.0,0.0,1437937724.799,0.0,0.0
9.492,1.566,88.942,0.0,0.0,0.0,5915848704.0,249884672.0,7510876160.0,1.21479921664e+11,2923.0,73698.0,0.0,348160.0,1437937725.799,0.0,5.0
9.362,2.308,88.330,0.0,0.0,0.0,5913391104.0,249884672.0,7510876160.0,1.21482379264e+11,1464.0,70460.0,0.0,0.0,1437937726.800,0.0,0.0
9.875,1.667,88.426,0.0,0.0,0.032,5912109056.0,249884672.0,7510880256.0,1.21483657216e+11,1833.0,71810.0,8192.0,0.0,1437937727.799,2.0,0.0
10.690,1.734,87.576,0.0,0.0,0.0,5908967424.0,249884672.0,7510888448.0,1.21486790656e+11,2118.0,71361.0,4096.0,0.0,1437937728.800,1.0,0.0
9.636,1.934,88.431,0.0,0.0,0.0,5905801216.0,249884672.0,7510892544.0,1.21489952768e+11,1324.0,70458.0,0.0,0.0,1437937729.800,0.0,0.0
9.524,1.898,88.578,0.0,0.0,0.0,5904412672.0,249884672.0,7510892544.0,1.21491341312e+11,1359.0,71976.0,0.0,290816.0,1437937730.800,0.0,2.0
9.689,2.695,87.616,0.0,0.0,0.0,5909655552.0,249884672.0,7510900736.0,1.2148609024e+11,3157.0,74356.0,8192.0,0.0,1437937731.800,2.0,0.0
9.744,1.731,88.462,0.032,0.0,0.032,5904969728.0,249884672.0,7510908928.0,1.21490767872e+11,624.0,70229.0,8192.0,8876032.0,1437937732.800,2.0,957.0
10.090,1.671,88.207,0.0,0.0,0.032,5903003648.0,249884672.0,7510917120.0,1.2149272576e+11,1254.0,71522.0,4096.0,0.0,1437937733.800,1.0,0.0
9.441,2.055,88.504,0.0,0.0,0.0,5902049280.0,249884672.0,7510921216.0,1.21493676032e+11,1464.0,71794.0,8192.0,0.0,1437937734.799,2.0,0.0
10.563,1.729,87.708,0.0,0.0,0.0,5899026432.0,249884672.0,7510929408.0,1.21496690688e+11,4027.0,72598.0,4096.0,352256.0,1437937735.799,1.0,4.0
10.266,2.117,87.584,0.0,0.0,0.032,5897469952.0,249884672.0,7510933504.0,1.21498243072e+11,2299.0,72124.0,4096.0,0.0,1437937736.800,1.0,0.0
10.969,1.860,87.171,0.0,0.0,0.0,5896077312.0,249888768.0,7510941696.0,1.21499623424e+11,1324.0,70201.0,4096.0,1765376.0,1437937737.800,1.0,299.0
11.228,1.978,86.762,0.0,0.0,0.032,5894455296.0,249888768.0,7510949888.0,1.21501237248e+11,1394.0,71739.0,8192.0,0.0,1437937738.800,2.0,0.0
10.061,2.193,87.746,0.0,0.0,0.0,5893619712.0,249888768.0,7510953984.0,1.21502068736e+11,1534.0,71874.0,0.0,0.0,1437937739.800,0.0,0.0
10.737,1.538,87.724,0.0,0.0,0.0,5892579328.0,249888768.0,7510953984.0,1.2150310912e+11,1324.0,70350.0,8192.0,356352.0,1437937740.799,2.0,4.0
10.457,1.759,87.784,0.0,0.0,0.0,5890473984.0,249888768.0,7510962176.0,1.21505206272e+11,1604.0,71690.0,8192.0,0.0,1437937741.800,2.0,0.0
9.942,1.995,87.999,0.032,0.0,0.032,5890060288.0,249888768.0,7510970368.0,1.21505611776e+11,2428.0,70465.0,4096.0,7950336.0,1437937742.800,1.0,1735.0
9.701,2.067,88.232,0.0,0.0,0.0,5889634304.0,249888768.0,7510978560.0,1.21506029568e+11,1598.0,72151.0,4096.0,0.0,1437937743.800,1.0,0.0
