"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 5_instances_dstat_compute.csv",,,,"Date:","26 Jul 2015 15:46:47 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
3.665,0.971,94.737,0.627,0.0,0.0,2431545344.0,247406592.0,10342342656.0,1.22135236608e+11,27025.0,53728.0,111616.0,1630208.0,1437936419.610,25.0,61.0
3.886,0.940,95.174,0.0,0.0,0.0,2432577536.0,247414784.0,10343460864.0,1.22133078016e+11,24930.0,58308.0,8192.0,2113536.0,1437936420.610,2.0,95.0
3.473,0.438,96.089,0.0,0.0,0.0,2432397312.0,247418880.0,10345336832.0,1.22131378176e+11,1748.0,42103.0,4096.0,1056768.0,1437936421.610,1.0,48.0
9.062,4.610,85.191,0.947,0.0,0.189,2735624192.0,247427072.0,10347646976.0,1.2182583296e+11,85659.0,199039.0,46072320.0,16635904.0,1437936422.610,2098.0,2146.0
13.435,3.612,78.929,3.961,0.0,0.063,2989051904.0,247427072.0,10348810240.0,1.21571241984e+11,78691.0,116401.0,65911296.0,6665728.0,1437936423.610,6497.0,850.0
13.931,0.503,83.868,1.698,0.0,0.0,3102179328.0,247427072.0,10348752896.0,1.21458171904e+11,40822.0,98881.0,29529600.0,0.0,1437936424.610,498.0,0.0
15.100,0.470,83.866,0.564,0.0,0.0,3189907456.0,247427072.0,10348687360.0,1.21370509312e+11,13632.0,57182.0,12838400.0,0.0,1437936425.610,187.0,0.0
13.977,1.348,81.887,2.789,0.0,0.0,3265679360.0,247427072.0,10348748800.0,1.21294675968e+11,30816.0,65875.0,22282752.0,0.0,1437936426.610,366.0,0.0
2.174,0.599,83.081,14.146,0.0,0.0,3276627968.0,247427072.0,10348822528.0,1.21283653632e+11,4682.0,43544.0,1424896.0,3567104.0,1437936427.610,35.0,467.0
2.263,0.597,81.992,15.148,0.0,0.0,3274989568.0,247427072.0,10348912640.0,1.2128520192e+11,6798.0,48295.0,0.0,0.0,1437936428.610,0.0,0.0
3.084,0.503,83.512,12.901,0.0,0.0,3281580032.0,247427072.0,10348912640.0,1.21278611456e+11,974.0,41658.0,223232.0,20480.0,1437936429.610,13.0,25.0
12.567,0.376,84.206,2.852,0.0,0.0,3344957440.0,247427072.0,10348912640.0,1.21215234048e+11,974.0,42642.0,2149376.0,0.0,1437936430.610,37.0,0.0
13.946,0.438,83.271,2.345,0.0,0.0,3348471808.0,247427072.0,10348916736.0,1.21211715584e+11,694.0,41331.0,2673152.0,0.0,1437936431.610,689.0,0.0
9.048,0.845,89.825,0.282,0.0,0.0,3385266176.0,247427072.0,10348982272.0,1.2117485568e+11,764.0,42674.0,1713664.0,3615744.0,1437936432.610,143.0,439.0
2.547,0.692,96.698,0.031,0.0,0.031,3384037376.0,247431168.0,10348990464.0,1.21176072192e+11,904.0,41202.0,0.0,16125952.0,1437936433.610,0.0,2566.0
2.041,0.660,97.299,0.0,0.0,0.0,3383717888.0,247431168.0,10348994560.0,1.21176387584e+11,2433.0,45198.0,0.0,0.0,1437936434.610,0.0,0.0
1.889,0.567,97.545,0.0,0.0,0.0,3382079488.0,247431168.0,10348994560.0,1.21178025984e+11,974.0,42042.0,4096.0,0.0,1437936435.610,1.0,0.0
2.134,0.816,97.018,0.0,0.0,0.031,3381788672.0,247431168.0,10348998656.0,1.21178312704e+11,974.0,42527.0,0.0,0.0,1437936436.610,0.0,0.0
2.297,0.787,95.595,1.322,0.0,0.0,3381067776.0,247431168.0,10349051904.0,1.21178980352e+11,20385.0,51366.0,624640.0,3335680.0,1437936437.610,20.0,345.0
2.202,0.629,97.169,0.0,0.0,0.0,3381104640.0,247431168.0,10349056000.0,1.21178939392e+11,834.0,42803.0,4096.0,0.0,1437936438.610,1.0,0.0
1.857,0.692,97.451,0.0,0.0,0.0,3378384896.0,247431168.0,10349056000.0,1.21181659136e+11,834.0,41280.0,0.0,0.0,1437936439.610,0.0,0.0
1.852,0.816,97.332,0.0,0.0,0.0,3377778688.0,247431168.0,10349064192.0,1.21182257152e+11,1038.0,42690.0,0.0,0.0,1437936440.610,0.0,0.0
2.045,0.692,97.263,0.0,0.0,0.0,3376582656.0,247431168.0,10349064192.0,1.21183453184e+11,834.0,41271.0,0.0,0.0,1437936441.610,0.0,0.0
2.204,0.567,97.229,0.0,0.0,0.0,3375026176.0,247431168.0,10349068288.0,1.21185005568e+11,904.0,42741.0,8192.0,208896.0,1437936442.610,2.0,2.0


"Host:","compute",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 5_instances_dstat_compute.csv",,,,"Date:","26 Jul 2015 16:02:22 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
2.498,0.533,96.936,0.030,0.000,0.003,2305277952.0,248553472.0,7221317632.0,1.25381382144e+11,0.0,0.0,35816.307,914063.768,1437937342.721,2.073,187.226
2.443,0.908,96.618,0.031,0.0,0.0,2305048576.0,248553472.0,7221325824.0,1.25381603328e+11,11141.0,44121.0,0.0,0.0,1437937343.722,0.0,0.0
0.250,0.313,99.437,0.0,0.0,0.0,2305478656.0,248553472.0,7221407744.0,1.25381091328e+11,764.0,32532.0,0.0,0.0,1437937344.722,0.0,0.0
0.250,0.281,99.469,0.0,0.0,0.0,2305277952.0,248553472.0,7221432320.0,1.25381267456e+11,2363.0,34852.0,0.0,0.0,1437937345.722,0.0,0.0
0.250,0.406,99.344,0.0,0.0,0.0,2305503232.0,248553472.0,7221432320.0,1.25381042176e+11,812.0,31321.0,0.0,172032.0,1437937346.722,0.0,2.0
0.626,0.282,99.029,0.031,0.0,0.031,2305486848.0,248553472.0,7221436416.0,1.25381054464e+11,41951.0,81386.0,0.0,12652544.0,1437937347.722,0.0,2813.0
0.781,0.375,98.844,0.0,0.0,0.0,2306174976.0,248553472.0,7221440512.0,1.2538036224e+11,67993.0,145018.0,0.0,0.0,1437937348.722,0.0,0.0
0.595,0.219,99.186,0.0,0.0,0.0,2306129920.0,248553472.0,7221448704.0,1.25380399104e+11,17886.0,66890.0,0.0,0.0,1437937349.722,0.0,0.0
1.689,0.563,97.686,0.0,0.0,0.063,2305916928.0,248573952.0,7224393728.0,1.25377646592e+11,98820.0,218663.0,0.0,20480.0,1437937350.722,0.0,5.0
2.438,1.282,95.842,0.0,0.0,0.438,2310664192.0,248573952.0,7361441792.0,1.25235851264e+11,94370844.0,167767.0,0.0,92348416.0,1437937351.722,0.0,331.0
2.635,2.854,94.479,0.031,0.0,0.0,2313351168.0,248573952.0,7314567168.0,1.25280038912e+11,2290714.0,179478.0,0.0,3399680.0,1437937352.722,0.0,156.0
10.013,6.591,83.396,0.0,0.0,0.0,2350989312.0,248614912.0,7320715264.0,1.25236211712e+11,26353.0,79961.0,0.0,10133504.0,1437937353.722,0.0,431.0
11.496,5.165,83.339,0.0,0.0,0.0,2342449152.0,248647680.0,7326093312.0,1.25239341056e+11,7003.0,43176.0,0.0,7110656.0,1437937354.722,0.0,283.0
2.884,0.533,96.238,0.345,0.0,0.0,2342400000.0,248651776.0,7327756288.0,1.25237723136e+11,22656.0,53724.0,111616.0,1671168.0,1437937355.722,25.0,61.0
3.945,0.751,94.897,0.407,0.0,0.0,2346885120.0,248664064.0,7329873920.0,1.25231108096e+11,20072.0,54080.0,8192.0,2187264.0,1437937356.722,2.0,94.0
3.911,1.033,95.056,0.0,0.0,0.0,2353885184.0,248668160.0,7330865152.0,1.25223112704e+11,15509.0,47507.0,4096.0,1093632.0,1437937357.722,1.0,47.0
4.345,1.858,93.293,0.472,0.0,0.031,2452013056.0,248672256.0,7331762176.0,1.25124083712e+11,55350.0,124899.0,17666560.0,21571072.0,1437937358.722,1695.0,1051.0
11.932,4.640,82.481,0.821,0.0,0.126,2722680832.0,248672256.0,7332335616.0,1.24852842496e+11,90134.0,187997.0,46825472.0,23558144.0,1437937359.722,5403.0,2457.0
14.780,1.447,83.145,0.629,0.0,0.0,2964131840.0,248672256.0,7333048320.0,1.24610678784e+11,49442.0,83185.0,58811904.0,7454720.0,1437937360.722,1664.0,106.0
15.260,0.500,83.834,0.407,0.0,0.0,3139809280.0,248672256.0,7333216256.0,1.24434833408e+11,834.0,41346.0,40404992.0,4513792.0,1437937361.722,639.0,65.0
14.644,0.596,84.070,0.690,0.0,0.0,3252908032.0,248672256.0,7333240832.0,1.2432171008e+11,694.0,42782.0,14498304.0,4312576.0,1437937362.722,322.0,535.0
15.498,0.407,84.001,0.094,0.0,0.0,3289882624.0,248672256.0,7333269504.0,1.24284706816e+11,5062.0,44448.0,4451840.0,950272.0,1437937363.722,686.0,63.0
6.995,0.847,92.127,0.031,0.0,0.0,3306323968.0,248672256.0,7333277696.0,1.2426825728e+11,3396.0,45374.0,360448.0,12288.0,1437937364.722,82.0,2.0
1.671,0.567,97.762,0.0,0.0,0.0,3305787392.0,248672256.0,7333289984.0,1.24268781568e+11,2643.0,43637.0,8192.0,0.0,1437937365.722,2.0,0.0
2.291,0.596,97.113,0.0,0.0,0.0,3304714240.0,248672256.0,7333302272.0,1.24269842432e+11,1044.0,42916.0,0.0,0.0,1437937366.722,0.0,0.0
2.233,0.849,96.477,0.440,0.0,0.0,3304464384.0,248672256.0,7333306368.0,1.24270088192e+11,904.0,41330.0,1123840.0,4340736.0,1437937367.722,40.0,458.0
1.920,0.692,97.387,0.0,0.0,0.0,3304079360.0,248672256.0,7333343232.0,1.24270436352e+11,904.0,42756.0,0.0,0.0,1437937368.722,0.0,0.0
2.016,0.504,97.480,0.0,0.0,0.0,3303149568.0,248672256.0,7333351424.0,1.24271357952e+11,834.0,41271.0,0.0,0.0,1437937369.721,0.0,0.0
2.165,0.471,97.364,0.0,0.0,0.0,3301113856.0,248672256.0,7333351424.0,1.24273393664e+11,974.0,43222.0,8192.0,0.0,1437937370.722,2.0,0.0
2.102,0.753,97.145,0.0,0.0,0.0,3300364288.0,248672256.0,7333363712.0,1.24274130944e+11,974.0,41288.0,0.0,0.0,1437937371.722,0.0,0.0
1.794,0.566,97.640,0.0,0.0,0.0,3299266560.0,248672256.0,7333363712.0,1.24275228672e+11,1044.0,42669.0,0.0,204800.0,1437937372.722,0.0,2.0
1.669,0.630,97.701,0.0,0.0,0.0,3298205696.0,248672256.0,7333363712.0,1.24276289536e+11,974.0,41375.0,0.0,0.0,1437937373.722,0.0,0.0
2.201,0.409,97.358,0.031,0.0,0.0,3295911936.0,248672256.0,7333363712.0,1.24278583296e+11,834.0,41392.0,0.0,0.0,1437937374.722,0.0,0.0
1.702,0.441,97.856,0.0,0.0,0.0,3294154752.0,248672256.0,7333363712.0,1.2428034048e+11,2783.0,45079.0,0.0,0.0,1437937375.722,0.0,0.0
2.041,0.597,97.362,0.0,0.0,0.0,3293552640.0,248672256.0,7333367808.0,1.24280938496e+11,904.0,41283.0,0.0,0.0,1437937376.722,0.0,0.0
