"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","controller",,,,"User:","stack"
"Cmdline:","dstat -cmndTr --output 10_instances_dstat_controller.csv",,,,"Date:","26 Jul 2015 14:45:48 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
6.236,1.034,91.413,1.191,0.0,0.125,11488448512.0,380755968.0,15658594304.0,39984803840.0,48047.0,67711.0,0.0,1691648.0,1437932824.701,0.0,81.0
0.751,0.344,98.811,0.094,0.0,0.0,11488202752.0,380755968.0,15658651648.0,39984992256.0,1276.0,31305.0,0.0,602112.0,1437932825.701,0.0,19.0
0.532,0.375,96.028,3.065,0.0,0.0,11487739904.0,380755968.0,15658651648.0,39985455104.0,1292.0,31287.0,0.0,5545984.0,1437932826.701,0.0,993.0
0.471,0.314,98.839,0.376,0.0,0.0,11489591296.0,380755968.0,15658651648.0,39983603712.0,3266.0,31333.0,0.0,671744.0,1437932827.701,0.0,22.0
0.688,0.375,98.812,0.125,0.0,0.0,11489357824.0,380755968.0,15658655744.0,39983833088.0,5705.0,34547.0,0.0,540672.0,1437932828.701,0.0,19.0
0.907,0.500,98.531,0.063,0.0,0.0,11487703040.0,380755968.0,15658659840.0,39985483776.0,2458.0,33970.0,0.0,512000.0,1437932829.701,0.0,16.0
1.032,0.375,98.155,0.407,0.0,0.031,11487121408.0,380755968.0,15658676224.0,39986049024.0,1262.0,31297.0,0.0,495616.0,1437932830.701,0.0,13.0
0.345,0.188,99.436,0.031,0.0,0.0,11487154176.0,380755968.0,15658676224.0,39986016256.0,1196.0,31209.0,0.0,864256.0,1437932831.701,0.0,17.0
0.407,0.219,99.279,0.094,0.0,0.0,11487358976.0,380755968.0,15658676224.0,39985811456.0,1950.0,32542.0,0.0,438272.0,1437932832.701,0.0,14.0
0.533,0.251,97.870,1.347,0.0,0.0,11487617024.0,380755968.0,15658676224.0,39985553408.0,4200.0,32585.0,0.0,7831552.0,1437932833.701,0.0,155.0
0.500,0.344,98.906,0.250,0.0,0.0,11487649792.0,380755968.0,15658676224.0,39985520640.0,15132.0,42729.0,0.0,4096.0,1437932834.701,0.0,1.0
1.129,0.345,96.863,1.662,0.0,0.0,11503071232.0,380755968.0,15658680320.0,39970095104.0,19708.0,40083.0,0.0,11476992.0,1437932835.701,0.0,266.0
2.256,0.345,97.336,0.063,0.0,0.0,11486605312.0,380755968.0,15658688512.0,39986552832.0,13132.0,40616.0,0.0,1236992.0,1437932836.701,0.0,17.0
0.501,0.313,99.092,0.094,0.0,0.0,11487571968.0,380755968.0,15658688512.0,39985586176.0,21808.0,51920.0,0.0,286720.0,1437932837.701,0.0,7.0
0.470,0.251,99.092,0.188,0.0,0.0,11488059392.0,380755968.0,15658708992.0,39985078272.0,27443.0,55552.0,0.0,163840.0,1437932838.701,0.0,4.0
