"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","stack"
"Cmdline:","dstat -cmndTr --output 20_dstat_compute.csv 1 120",,,,"Date:","27 Jul 2015 01:47:14 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
1.752,0.563,97.434,0.0,0.0,0.250,2304356352.0,253313024.0,7881539584.0,1.2471732224e+11,532535.0,114728.0,0.0,65536.0,1437972447.347,0.0,5.0
2.061,0.749,96.597,0.0,0.0,0.593,2306805760.0,253317120.0,7997652992.0,1.24598755328e+11,117666604.0,428597.0,0.0,24576.0,1437972448.347,0.0,6.0
2.285,0.626,96.588,0.031,0.0,0.469,2311274496.0,253329408.0,8114860032.0,1.24477067264e+11,121137120.0,794086.0,0.0,12288.0,1437972449.347,0.0,3.0
2.068,0.783,96.866,0.0,0.0,0.282,2313588736.0,253329408.0,8230014976.0,1.2435959808e+11,123376939.0,771085.0,0.0,126976.0,1437972450.347,0.0,2.0
2.487,0.913,96.601,0.0,0.0,0.0,2318090240.0,253329408.0,8344883200.0,1.24240228352e+11,119461009.0,302121.0,0.0,0.0,1437972451.347,0.0,0.0
2.233,0.975,96.572,0.0,0.0,0.220,2320158720.0,253329408.0,8463020032.0,1.2412002304e+11,122813081.0,168530.0,0.0,80027648.0,1437972452.347,0.0,300.0
2.315,0.594,96.746,0.0,0.0,0.344,2323755008.0,253329408.0,8580415488.0,1.23999031296e+11,123375638.0,745602.0,0.0,0.0,1437972453.347,0.0,0.0
2.160,0.783,96.744,0.0,0.0,0.313,2326773760.0,253329408.0,8697671680.0,1.23878756352e+11,123378690.0,725880.0,0.0,0.0,1437972454.347,0.0,0.0
2.158,0.782,96.654,0.0,0.0,0.407,2329620480.0,253329408.0,8813146112.0,1.237604352e+11,123374136.0,801620.0,0.0,49152.0,1437972455.347,0.0,2.0
2.127,0.907,96.591,0.0,0.0,0.375,2333294592.0,253329408.0,8928485376.0,1.23641421824e+11,120763176.0,322626.0,0.0,0.0,1437972456.347,0.0,0.0
3.050,1.509,92.516,2.893,0.0,0.031,2337415168.0,253329408.0,9007988736.0,1.23557797888e+11,120851150.0,174022.0,0.0,445849600.0,1437972457.347,0.0,1595.0
1.224,0.597,92.590,5.589,0.0,0.0,2337472512.0,253329408.0,9008001024.0,1.23557728256e+11,38646567.0,70091.0,0.0,210862080.0,1437972458.347,0.0,754.0
0.251,0.439,93.734,5.545,0.0,0.031,2337132544.0,253329408.0,9008295936.0,1.23557773312e+11,22401.0,26301.0,0.0,214663168.0,1437972459.347,0.0,768.0
0.219,0.470,94.271,5.041,0.0,0.0,2337619968.0,253329408.0,9008295936.0,1.23557285888e+11,2595.0,2575.0,0.0,201039872.0,1437972460.347,0.0,718.0
0.251,2.255,95.960,1.535,0.0,0.0,2351390720.0,253329408.0,9471057920.0,1.23080753152e+11,550.0,556.0,0.0,45068288.0,1437972461.347,0.0,163.0
0.375,3.035,96.589,0.0,0.0,0.0,2371014656.0,253329408.0,10197090304.0,1.22335096832e+11,204.0,556.0,0.0,0.0,1437972462.347,0.0,0.0
2.287,2.569,95.144,0.0,0.0,0.0,2349850624.0,253333504.0,9001865216.0,1.23551481856e+11,1802.0,2861.0,0.0,2293760.0,1437972463.347,0.0,85.0
7.197,4.903,87.901,0.0,0.0,0.0,2364674048.0,253333504.0,9004306432.0,1.23534217216e+11,51842.0,101143.0,0.0,1994752.0,1437972464.347,0.0,72.0
12.512,6.839,80.618,0.032,0.0,0.0,2394599424.0,253337600.0,9006821376.0,1.235017728e+11,35572.0,72490.0,0.0,581632.0,1437972465.347,0.0,21.0
17.224,8.107,74.669,0.0,0.0,0.0,2391552000.0,253337600.0,9007005696.0,1.23504635904e+11,19178.0,24253.0,0.0,303104.0,1437972466.347,0.0,11.0
8.236,2.704,89.060,0.0,0.0,0.0,2386075648.0,253337600.0,9007194112.0,1.2350992384e+11,51086.0,30226.0,107520.0,147456.0,1437972467.347,24.0,8.0
3.816,0.751,95.433,0.0,0.0,0.0,2384244736.0,253337600.0,9007308800.0,1.23511640064e+11,52893.0,27181.0,0.0,0.0,1437972468.347,0.0,0.0
4.840,1.257,93.872,0.031,0.0,0.0,2413105152.0,253337600.0,9007513600.0,1.23482574848e+11,24448.0,21305.0,430080.0,233472.0,1437972469.347,96.0,10.0
3.951,0.815,95.202,0.0,0.0,0.031,2425757696.0,253341696.0,9008091136.0,1.23469340672e+11,31685.0,38020.0,178688.0,299008.0,1437972470.347,34.0,10.0
12.789,8.452,74.549,4.147,0.0,0.063,2571853824.0,253345792.0,9008005120.0,1.23323326464e+11,97418.0,68709.0,51513856.0,10982400.0,1437972471.347,3142.0,596.0
15.743,8.785,74.685,0.693,0.0,0.094,2833358848.0,253345792.0,9008046080.0,1.2306178048e+11,49028.0,59526.0,36982272.0,6107136.0,1437972472.347,2299.0,353.0
15.329,7.302,76.739,0.598,0.0,0.031,3292155904.0,253345792.0,9008205824.0,1.2260282368e+11,89848.0,291767.0,60898816.0,2029568.0,1437972473.347,4097.0,142.0
8.159,6.262,71.885,13.536,0.0,0.158,3517255680.0,253345792.0,9008476160.0,1.22377453568e+11,121371.0,234043.0,26056704.0,4034560.0,1437972474.347,6366.0,985.0
19.005,12.659,59.439,8.195,0.0,0.702,3741106176.0,253345792.0,9008492544.0,1.22153586688e+11,79111.0,114590.0,179417088.0,76664832.0,1437972475.347,16658.0,4169.0
31.447,8.235,55.580,4.356,0.0,0.382,4109705216.0,253374464.0,9008508928.0,1.21784942592e+11,53983.0,79125.0,218914816.0,38840832.0,1437972476.347,14813.0,1669.0
34.647,6.179,55.485,3.562,0.0,0.126,4457033728.0,253464576.0,9009836032.0,1.21436196864e+11,254178.0,351079.0,323878912.0,95110656.0,1437972477.347,8590.0,1210.0
34.991,2.502,60.131,2.314,0.0,0.063,4767617024.0,253468672.0,9011187712.0,1.21124257792e+11,326227.0,483466.0,99557376.0,142623744.0,1437972478.347,2163.0,737.0
30.454,3.912,52.488,13.052,0.0,0.094,4886392832.0,253472768.0,9013178368.0,1.21003487232e+11,172142.0,420871.0,85774336.0,193951232.0,1437972479.347,2183.0,1343.0
40.335,7.991,30.480,21.036,0.0,0.158,4943081472.0,253476864.0,9016668160.0,1.20943304704e+11,277909.0,288306.0,71812096.0,48160768.0,1437972480.347,3657.0,724.0
43.655,10.006,36.585,9.501,0.032,0.221,5286768640.0,253485056.0,9017118720.0,1.20599158784e+11,97838.0,95878.0,288379392.0,89334272.0,1437972481.347,11123.0,1665.0
35.599,2.814,60.386,1.107,0.0,0.095,5422796800.0,253485056.0,9017778176.0,1.20462471168e+11,154020.0,121321.0,75484672.0,25395200.0,1437972482.347,4272.0,430.0
34.860,1.381,63.226,0.471,0.0,0.063,5557182464.0,253493248.0,9018155008.0,1.2032770048e+11,108256.0,102297.0,51725312.0,8482816.0,1437972483.347,2496.0,287.0
38.491,3.774,57.107,0.597,0.0,0.031,5691949056.0,253493248.0,9018990592.0,1.20192098304e+11,40685.0,27641.0,12374528.0,622592.0,1437972484.346,737.0,24.0
46.792,10.063,40.881,2.201,0.0,0.063,6170902528.0,253513728.0,9018814464.0,1.1971330048e+11,128979.0,228057.0,106399744.0,3412480.0,1437972485.347,6257.0,146.0
19.580,4.016,76.122,0.282,0.0,0.0,6449377280.0,253513728.0,9018933248.0,1.19434706944e+11,72735.0,90901.0,13705216.0,7625728.0,1437972486.347,1287.0,164.0
11.301,8.737,72.966,6.774,0.0,0.222,6731575296.0,253513728.0,9018908672.0,1.19152533504e+11,103282.0,135692.0,81812992.0,11634688.0,1437972487.347,12364.0,557.0
7.939,4.224,34.360,53.287,0.0,0.191,6849617920.0,253521920.0,9018970112.0,1.19034421248e+11,16094.0,13526.0,87461888.0,39444992.0,1437972488.347,7630.0,1710.0
17.771,6.911,57.611,17.389,0.0,0.318,7100616704.0,253521920.0,9018970112.0,1.18783422464e+11,2864.0,2694.0,113183744.0,1720320.0,1437972489.346,9413.0,140.0
13.412,3.519,50.0,33.006,0.0,0.063,7257366528.0,253534208.0,9018974208.0,1.18626656256e+11,26300.0,15870.0,70131712.0,28970496.0,1437972490.347,5155.0,970.0
3.727,0.971,51.676,43.595,0.0,0.031,7266414592.0,253534208.0,9018974208.0,1.18617608192e+11,20728.0,14504.0,6950912.0,212976128.0,1437972491.347,366.0,1200.0
5.296,0.251,38.734,55.688,0.0,0.031,7264866304.0,253534208.0,9018978304.0,1.18619152384e+11,134.0,896.0,2977792.0,93380608.0,1437972492.347,103.0,602.0
9.580,0.188,50.031,40.169,0.0,0.031,7264542720.0,253538304.0,9018974208.0,1.18619475968e+11,1850.0,3055.0,2240512.0,99930112.0,1437972493.347,84.0,474.0
9.631,0.250,51.376,38.712,0.0,0.031,7259463680.0,253538304.0,9018978304.0,1.18624550912e+11,134.0,524.0,1945600.0,122189824.0,1437972494.347,58.0,534.0
9.555,0.313,54.104,36.028,0.0,0.0,7219048448.0,253538304.0,9018982400.0,1.18664962048e+11,134.0,454.0,1384448.0,142480384.0,1437972495.347,37.0,576.0
9.687,0.627,56.395,33.292,0.0,0.0,7176515584.0,253538304.0,9018982400.0,1.18707494912e+11,198.0,454.0,1081344.0,197087744.0,1437972496.347,30.0,855.0
9.592,0.345,59.216,30.815,0.0,0.031,7147921408.0,253538304.0,9018982400.0,1.18736089088e+11,204.0,572.0,1994752.0,175919616.0,1437972497.347,33.0,753.0
2.916,0.345,60.270,36.469,0.0,0.0,7155146752.0,253538304.0,9018982400.0,1.18728863744e+11,991.0,454.0,18833408.0,86724608.0,1437972498.347,326.0,566.0
4.769,0.941,54.691,39.598,0.0,0.0,7165952000.0,253538304.0,9018982400.0,1.18718058496e+11,655.0,572.0,20254720.0,16777216.0,1437972499.347,1186.0,64.0
7.878,1.906,56.036,34.149,0.0,0.032,7240208384.0,253538304.0,9018986496.0,1.18643798016e+11,204.0,572.0,49291264.0,1060864.0,1437972500.347,3431.0,47.0
26.242,2.089,56.062,15.543,0.0,0.063,7309090816.0,253550592.0,9018990592.0,1.185748992e+11,594.0,2430.0,57323520.0,3788800.0,1437972501.347,2725.0,170.0
18.047,1.827,51.591,28.441,0.0,0.094,7493148672.0,253550592.0,9018998784.0,1.18390833152e+11,275757.0,151564.0,149909504.0,1863680.0,1437972502.347,3070.0,36.0
23.635,1.641,50.268,24.361,0.0,0.095,7736111104.0,253562880.0,9019023360.0,1.18147833856e+11,71685.0,64901.0,125284352.0,5431296.0,1437972503.347,3263.0,194.0
25.417,1.321,54.923,18.308,0.0,0.031,7927930880.0,253562880.0,9019031552.0,1.17956005888e+11,215465.0,139486.0,104755200.0,7770112.0,1437972504.346,2190.0,227.0
16.421,1.193,42.512,39.843,0.0,0.031,8097726464.0,253562880.0,9019043840.0,1.17786198016e+11,88837.0,78910.0,49446912.0,23429120.0,1437972505.347,1663.0,1408.0
15.908,0.973,47.505,35.613,0.0,0.0,8148987904.0,253562880.0,9019072512.0,1.17734907904e+11,51462.0,43322.0,56508416.0,13254656.0,1437972506.346,1689.0,681.0
10.872,1.233,58.818,29.046,0.0,0.032,8171266048.0,253562880.0,9019076608.0,1.17712625664e+11,27356.0,26490.0,108208128.0,5201920.0,1437972507.347,2370.0,129.0
16.399,2.081,56.134,25.292,0.0,0.095,8304312320.0,253562880.0,9019076608.0,1.17579579392e+11,25238.0,17302.0,92422144.0,2129920.0,1437972508.347,4820.0,60.0
17.524,1.421,56.331,24.692,0.0,0.032,8463613952.0,253562880.0,9019088896.0,1.17420265472e+11,34436.0,33992.0,67440640.0,13799424.0,1437972509.347,3332.0,174.0
11.879,1.037,61.219,25.833,0.0,0.031,8479350784.0,253562880.0,9019092992.0,1.17404524544e+11,80798.0,78846.0,48173056.0,20627456.0,1437972510.347,1462.0,608.0
13.635,2.214,67.289,16.798,0.0,0.063,8519139328.0,253562880.0,9019092992.0,1.17364736e+11,4932.0,5424.0,64000000.0,7434240.0,1437972511.347,3084.0,335.0
28.211,1.388,59.325,11.076,0.0,0.0,8608649216.0,253562880.0,9019092992.0,1.17275226112e+11,18754.0,10626.0,35016704.0,9699328.0,1437972512.347,2122.0,132.0
18.844,0.848,69.724,10.584,0.0,0.0,8683692032.0,253562880.0,9019092992.0,1.17200183296e+11,35262.0,35199.0,48328704.0,4079616.0,1437972513.347,2257.0,104.0
30.591,0.594,67.407,1.376,0.0,0.031,8756482048.0,253562880.0,9019097088.0,1.17127389184e+11,6216.0,3620.0,9834496.0,0.0,1437972514.347,702.0,0.0
30.984,0.501,67.732,0.783,0.0,0.0,8831287296.0,253562880.0,9019097088.0,1.17052583936e+11,134.0,562.0,16191488.0,10858496.0,1437972515.347,632.0,474.0
20.839,0.156,77.691,1.314,0.0,0.0,8883388416.0,253562880.0,9019101184.0,1.1700047872e+11,134.0,454.0,9977856.0,3719168.0,1437972516.347,351.0,187.0
6.533,0.313,91.560,1.594,0.0,0.0,8892424192.0,253562880.0,9019101184.0,1.16991442944e+11,204.0,572.0,3219456.0,6094848.0,1437972517.347,123.0,371.0
2.104,1.193,88.882,7.789,0.0,0.031,8900648960.0,253562880.0,9019117568.0,1.16983201792e+11,134.0,454.0,7618560.0,18280448.0,1437972518.347,274.0,1086.0
1.911,1.880,96.178,0.031,0.0,0.0,8900931584.0,253562880.0,9019224064.0,1.16982812672e+11,134.0,454.0,57344.0,0.0,1437972519.347,14.0,0.0
2.800,1.007,93.048,3.146,0.0,0.0,8898228224.0,253562880.0,9019346944.0,1.16985393152e+11,134.0,438.0,3932160.0,10711040.0,1437972520.347,131.0,649.0
0.282,0.157,99.562,0.0,0.0,0.0,8898260992.0,253562880.0,9019363328.0,1.16985344e+11,91001.0,52223.0,0.0,36864.0,1437972521.347,0.0,24.0
0.125,0.063,99.812,0.0,0.0,0.0,8897777664.0,253562880.0,9019367424.0,1.16985823232e+11,1907.0,2693.0,0.0,0.0,1437972522.347,0.0,0.0
0.125,0.125,99.749,0.0,0.0,0.0,8897458176.0,253562880.0,9019367424.0,1.1698614272e+11,1802.0,2861.0,0.0,2158592.0,1437972523.347,0.0,11.0
0.125,0.063,99.812,0.0,0.0,0.0,8896458752.0,253562880.0,9019383808.0,1.1698712576e+11,204.0,556.0,0.0,0.0,1437972524.347,0.0,0.0
0.502,0.345,99.154,0.0,0.0,0.0,8833282048.0,253562880.0,9019392000.0,1.17050294272e+11,204.0,540.0,0.0,0.0,1437972525.347,0.0,0.0
0.313,0.376,99.311,0.0,0.0,0.0,8785240064.0,253562880.0,9019396096.0,1.1709833216e+11,268.0,540.0,0.0,61440.0,1437972526.347,0.0,2.0
0.281,0.437,99.282,0.0,0.0,0.0,8770605056.0,253562880.0,9019396096.0,1.17112967168e+11,204.0,556.0,0.0,0.0,1437972527.347,0.0,0.0
0.188,0.251,99.561,0.0,0.0,0.0,8687046656.0,253562880.0,9019396096.0,1.17196525568e+11,546.0,540.0,0.0,610304.0,1437972528.346,0.0,45.0
0.281,0.156,99.562,0.0,0.0,0.0,8684044288.0,253562880.0,9019396096.0,1.17199527936e+11,1170.0,556.0,0.0,0.0,1437972529.347,0.0,0.0
0.345,0.282,99.373,0.0,0.0,0.0,8629620736.0,253562880.0,9019400192.0,1.17253947392e+11,204.0,540.0,0.0,2121728.0,1437972530.347,0.0,10.0
0.344,0.281,99.344,0.031,0.0,0.0,8623935488.0,253562880.0,9019400192.0,1.1725963264e+11,594.0,3124.0,0.0,6365184.0,1437972531.347,0.0,30.0
0.282,0.125,99.499,0.063,0.0,0.031,8620969984.0,253562880.0,9019400192.0,1.17262598144e+11,204.0,556.0,184320.0,2629632.0,1437972532.347,5.0,29.0
0.469,0.250,99.124,0.156,0.0,0.0,8622178304.0,253562880.0,9019400192.0,1.17261389824e+11,1802.0,2893.0,1216512.0,2641920.0,1437972533.347,34.0,116.0
0.157,0.125,99.718,0.0,0.0,0.0,8621121536.0,253562880.0,9019400192.0,1.17262446592e+11,204.0,572.0,0.0,2121728.0,1437972534.347,0.0,10.0
0.407,0.250,99.343,0.0,0.0,0.0,8622419968.0,253562880.0,9019400192.0,1.1726114816e+11,204.0,556.0,765952.0,1503232.0,1437972535.347,23.0,63.0
0.282,0.125,99.562,0.031,0.0,0.0,8621731840.0,253562880.0,9019404288.0,1.17261832192e+11,134.0,454.0,143360.0,1511424.0,1437972536.347,3.0,62.0
0.500,0.188,98.593,0.688,0.0,0.031,8625152000.0,253562880.0,9019408384.0,1.17258407936e+11,204.0,572.0,741376.0,1228800.0,1437972537.347,25.0,58.0
0.345,0.345,98.778,0.533,0.0,0.0,8639401984.0,253562880.0,9019420672.0,1.17244145664e+11,10929.0,8271.0,5242880.0,10039296.0,1437972538.347,177.0,464.0
0.219,0.094,99.655,0.031,0.0,0.0,8638042112.0,253562880.0,9019420672.0,1.17245505536e+11,896.0,572.0,36864.0,385024.0,1437972539.347,1.0,15.0
0.345,0.251,98.903,0.501,0.0,0.0,8640069632.0,253562880.0,9019424768.0,1.1724347392e+11,204.0,572.0,2240512.0,4616192.0,1437972540.347,75.0,205.0
0.282,0.125,99.562,0.031,0.0,0.0,8639700992.0,253562880.0,9019424768.0,1.1724384256e+11,204.0,572.0,0.0,12288.0,1437972541.347,0.0,1.0
0.686,0.312,99.002,0.0,0.0,0.0,8639299584.0,253562880.0,9019424768.0,1.17244243968e+11,204.0,556.0,352256.0,831488.0,1437972542.347,12.0,43.0
0.219,0.188,99.561,0.031,0.0,0.0,8638935040.0,253562880.0,9019428864.0,1.17244604416e+11,36799.0,7923.0,2027520.0,5132288.0,1437972543.347,66.0,265.0
0.313,0.125,99.562,0.0,0.0,0.0,8638046208.0,253562880.0,9019428864.0,1.17245493248e+11,204.0,572.0,0.0,0.0,1437972544.347,0.0,0.0
0.344,0.438,99.124,0.094,0.0,0.0,8646864896.0,253562880.0,9019428864.0,1.1723667456e+11,1238.0,540.0,1318912.0,3227648.0,1437972545.347,43.0,202.0
0.250,0.219,99.531,0.0,0.0,0.0,8650235904.0,253562880.0,9019432960.0,1.17233299456e+11,204.0,572.0,0.0,339968.0,1437972546.347,0.0,52.0
0.157,0.063,99.749,0.031,0.0,0.0,8650514432.0,253562880.0,9019432960.0,1.17233020928e+11,204.0,556.0,0.0,2121728.0,1437972547.347,0.0,10.0
0.188,0.250,99.562,0.0,0.0,0.0,8650403840.0,253562880.0,9019432960.0,1.1723313152e+11,204.0,556.0,61440.0,438272.0,1437972548.347,1.0,38.0
0.094,0.063,99.843,0.0,0.0,0.0,8649601024.0,253562880.0,9019432960.0,1.17233934336e+11,503.0,572.0,0.0,0.0,1437972549.347,0.0,0.0
0.125,0.125,99.342,0.407,0.0,0.0,8649256960.0,253562880.0,9019437056.0,1.17234274304e+11,810.0,540.0,61440.0,487424.0,1437972550.347,1.0,80.0
0.188,0.156,99.625,0.031,0.0,0.0,8648986624.0,253562880.0,9019441152.0,1.17234540544e+11,134.0,454.0,61440.0,262144.0,1437972551.347,1.0,29.0
0.125,0.063,99.812,0.0,0.0,0.0,8646676480.0,253562880.0,9019441152.0,1.17236850688e+11,204.0,572.0,0.0,0.0,1437972552.347,0.0,0.0
0.157,0.251,99.593,0.0,0.0,0.0,8633712640.0,253562880.0,9019441152.0,1.17249814528e+11,2101.0,2861.0,0.0,81920.0,1437972553.347,0.0,15.0
0.125,0.125,99.750,0.0,0.0,0.0,8632668160.0,253562880.0,9019441152.0,1.17250859008e+11,810.0,556.0,0.0,0.0,1437972554.347,0.0,0.0
