"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","controller",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 5_instances_dstat_controller.csv",,,,"Date:","26 Jul 2015 16:39:51 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
1.438,0.719,97.280,0.469,0.0,0.094,12049039360.0,381026304.0,16022417408.0,39060119552.0,314970.0,121924450.0,0.0,409600.0,1437939604.525,0.0,32.0
0.938,0.594,98.312,0.125,0.0,0.031,12050739200.0,381026304.0,16022421504.0,39058415616.0,533388.0,123376006.0,0.0,192512.0,1437939605.525,0.0,10.0
0.908,0.438,98.247,0.376,0.0,0.031,12050386944.0,381026304.0,16022421504.0,39058767872.0,609350.0,120614764.0,0.0,249856.0,1437939606.525,0.0,10.0
0.815,0.345,98.589,0.220,0.0,0.031,12049596416.0,381026304.0,16022421504.0,39059558400.0,384778.0,91575424.0,0.0,274432.0,1437939607.525,0.0,17.0
0.750,0.594,98.531,0.125,0.0,0.0,12050210816.0,381026304.0,16022421504.0,39058944000.0,171220.0,120409834.0,0.0,192512.0,1437939608.525,0.0,8.0
0.565,0.533,98.494,0.408,0.0,0.0,12048547840.0,381026304.0,16022421504.0,39060606976.0,276418.0,120261070.0,0.0,282624.0,1437939609.524,0.0,20.0
1.345,0.657,97.154,0.813,0.0,0.031,12048744448.0,381026304.0,16022425600.0,39060406272.0,355403.0,120018201.0,0.0,7593984.0,1437939610.525,0.0,197.0
0.690,0.408,98.746,0.125,0.0,0.031,12047724544.0,381026304.0,16022425600.0,39061426176.0,676048.0,123374488.0,0.0,208896.0,1437939611.525,0.0,12.0
0.658,0.282,98.527,0.533,0.0,0.0,12045836288.0,381026304.0,16022425600.0,39063314432.0,42070.0,44211359.0,0.0,323584.0,1437939612.525,0.0,27.0
0.845,0.219,98.810,0.125,0.0,0.0,12047163392.0,381026304.0,16022425600.0,39061987328.0,21412.0,32526.0,0.0,221184.0,1437939613.525,0.0,13.0
0.500,0.250,99.188,0.062,0.0,0.0,12046491648.0,381026304.0,16022437888.0,39062646784.0,258.0,556.0,0.0,192512.0,1437939614.525,0.0,7.0
2.720,0.656,96.186,0.406,0.0,0.031,12054609920.0,381026304.0,16022450176.0,39054516224.0,94271.0,47720.0,0.0,241664.0,1437939615.525,0.0,9.0
2.473,0.470,96.932,0.125,0.0,0.0,12047454208.0,381026304.0,16022450176.0,39061671936.0,4481.0,3226.0,0.0,221184.0,1437939616.525,0.0,11.0
0.595,0.188,99.092,0.125,0.0,0.0,12046671872.0,381026304.0,16022466560.0,39062437888.0,268.0,556.0,0.0,200704.0,1437939617.525,0.0,14.0
1.125,0.219,98.125,0.531,0.0,0.0,12046319616.0,381026304.0,16022470656.0,39062786048.0,3835.0,8649.0,0.0,245760.0,1437939618.525,0.0,22.0
1.533,0.219,98.060,0.188,0.0,0.0,12045598720.0,381026304.0,16022487040.0,39063490560.0,10814.0,10660.0,0.0,237568.0,1437939619.525,0.0,23.0
2.347,0.594,96.370,0.657,0.0,0.031,12046331904.0,381026304.0,16022511616.0,39062732800.0,22709.0,15051.0,0.0,5816320.0,1437939620.525,0.0,127.0
6.117,0.941,91.374,1.506,0.0,0.063,12049997824.0,381026304.0,16022515712.0,39059062784.0,169957.0,97023.0,0.0,2711552.0,1437939621.525,0.0,138.0
6.113,0.878,92.163,0.752,0.0,0.094,12047261696.0,381026304.0,16022564864.0,39061749760.0,60511.0,42780.0,0.0,970752.0,1437939622.525,0.0,52.0
0.720,0.188,98.999,0.094,0.0,0.0,12047548416.0,381026304.0,16022605824.0,39061422080.0,850.0,1266.0,0.0,151552.0,1437939623.525,0.0,10.0
0.501,0.156,99.311,0.031,0.0,0.0,12047269888.0,381026304.0,16022609920.0,39061696512.0,2207.0,2216.0,0.0,0.0,1437939624.525,0.0,0.0
0.500,0.250,99.250,0.0,0.0,0.0,12046630912.0,381026304.0,16022638592.0,39062306816.0,392.0,422.0,0.0,0.0,1437939625.525,0.0,0.0
0.656,0.250,99.095,0.0,0.0,0.0,12045680640.0,381026304.0,16022638592.0,39063257088.0,2024.0,540.0,0.0,8192.0,1437939626.525,0.0,2.0
2.655,0.593,96.440,0.312,0.0,0.0,12068061184.0,381026304.0,16022638592.0,39040876544.0,2149.0,556.0,0.0,98304.0,1437939627.525,0.0,9.0
1.282,0.313,98.248,0.156,0.0,0.0,12044836864.0,381026304.0,16022638592.0,39064100864.0,16826.0,11921.0,0.0,270336.0,1437939628.525,0.0,20.0
0.407,0.094,99.436,0.063,0.0,0.0,12044267520.0,381026304.0,16022638592.0,39064670208.0,10844.0,8346.0,0.0,32768.0,1437939629.525,0.0,3.0
1.190,0.407,98.341,0.031,0.0,0.031,12045451264.0,381026304.0,16022646784.0,39063478272.0,17533.0,15261.0,0.0,36864.0,1437939630.525,0.0,6.0
1.317,0.251,97.147,1.285,0.0,0.0,12044525568.0,381026304.0,16022659072.0,39064391680.0,30530.0,36664.0,0.0,8585216.0,1437939631.525,0.0,242.0
0.594,0.219,99.094,0.094,0.0,0.0,12044304384.0,381026304.0,16022659072.0,39064612864.0,1536.0,1952.0,0.0,65536.0,1437939632.525,0.0,6.0
0.532,0.157,99.029,0.282,0.0,0.0,12043915264.0,381026304.0,16022659072.0,39065001984.0,11602.0,11304.0,0.0,45056.0,1437939633.525,0.0,3.0
0.469,0.156,99.343,0.031,0.0,0.0,12044042240.0,381026304.0,16022659072.0,39064875008.0,582.0,438.0,0.0,0.0,1437939634.525,0.0,0.0
0.532,0.157,99.311,0.0,0.0,0.0,12043571200.0,381026304.0,16022679552.0,39065325568.0,198.0,422.0,0.0,0.0,1437939635.525,0.0,0.0
0.563,0.156,99.124,0.156,0.0,0.0,12043980800.0,381026304.0,16022679552.0,39064915968.0,70.0,422.0,0.0,135168.0,1437939636.525,0.0,9.0
0.439,0.157,99.091,0.313,0.0,0.0,12043415552.0,381026304.0,16022679552.0,39065481216.0,726.0,556.0,0.0,24576.0,1437939637.525,0.0,3.0
0.500,0.156,99.312,0.0,0.0,0.031,12042522624.0,381026304.0,16022679552.0,39066374144.0,1487.0,438.0,0.0,0.0,1437939638.525,0.0,0.0
0.469,0.156,99.280,0.094,0.0,0.0,12041736192.0,381026304.0,16022683648.0,39067156480.0,268.0,540.0,0.0,28672.0,1437939639.525,0.0,3.0
1.126,0.407,98.186,0.282,0.0,0.0,12041916416.0,381026304.0,16022683648.0,39066976256.0,2393.0,2037.0,0.0,36864.0,1437939640.525,0.0,6.0
0.532,0.094,98.371,1.002,0.0,0.0,12041146368.0,381026304.0,16022683648.0,39067746304.0,198.0,438.0,0.0,7389184.0,1437939641.525,0.0,213.0
0.625,0.188,98.437,0.750,0.0,0.0,12040638464.0,381026304.0,16022683648.0,39068254208.0,70.0,438.0,0.0,4153344.0,1437939642.525,0.0,108.0
