"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","stack"
"Cmdline:","dstat -cmndTr --output 20_dstat_compute.csv 1 120",,,,"Date:","10 Aug 2015 20:29:49 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
0.156,0.063,99.781,0.0,0.0,0.0,1945194496.0,401780736.0,1899171840.0,1.30910384128e+11,604.0,422.0,0.0,0.0,1439249398.760,0.0,0.0
0.125,0.094,99.781,0.0,0.0,0.0,1945321472.0,401780736.0,1899171840.0,1.30910257152e+11,596.0,422.0,0.0,0.0,1439249399.760,0.0,0.0
0.218,0.125,99.657,0.0,0.0,0.0,1944932352.0,401780736.0,1899171840.0,1.30910646272e+11,198.0,422.0,0.0,0.0,1439249400.760,0.0,0.0
0.031,0.031,99.937,0.0,0.0,0.0,1945190400.0,401780736.0,1899175936.0,1.30910384128e+11,198.0,422.0,0.0,20480.0,1439249401.760,0.0,2.0
0.250,0.125,99.625,0.0,0.0,0.0,1945710592.0,401780736.0,1899175936.0,1.30909863936e+11,134.0,438.0,0.0,0.0,1439249402.760,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,1945845760.0,401780736.0,1899175936.0,1.30909728768e+11,198.0,422.0,0.0,0.0,1439249403.760,0.0,0.0
0.063,0.063,99.875,0.0,0.0,0.0,1945686016.0,401780736.0,1899175936.0,1.30909888512e+11,70.0,422.0,0.0,0.0,1439249404.760,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,1945550848.0,401780736.0,1899175936.0,1.3091002368e+11,198.0,422.0,0.0,0.0,1439249405.760,0.0,0.0
0.125,0.125,99.750,0.0,0.0,0.0,1944788992.0,401780736.0,1899175936.0,1.30910785536e+11,1669.0,2745.0,0.0,0.0,1439249406.760,0.0,0.0
0.125,0.156,99.719,0.0,0.0,0.0,1944788992.0,401780736.0,1899175936.0,1.30910785536e+11,540.0,422.0,0.0,49152.0,1439249407.760,0.0,2.0
0.094,0.094,99.812,0.0,0.0,0.0,1944784896.0,401780736.0,1899180032.0,1.30910785536e+11,762.0,438.0,0.0,0.0,1439249408.760,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,1944784896.0,401780736.0,1899180032.0,1.30910785536e+11,652.0,2279.0,0.0,0.0,1439249409.760,0.0,0.0
1.406,0.219,98.375,0.0,0.0,0.0,1944211456.0,401780736.0,1899196416.0,1.30911342592e+11,25486.0,13663.0,0.0,0.0,1439249410.760,0.0,0.0
1.815,0.313,97.872,0.0,0.0,0.0,1944231936.0,401780736.0,1899212800.0,1.30911305728e+11,193764.0,298515.0,0.0,0.0,1439249411.760,0.0,0.0
0.908,0.219,98.842,0.0,0.0,0.031,1944260608.0,401780736.0,1899212800.0,1.30911277056e+11,207869.0,318458.0,0.0,0.0,1439249412.760,0.0,0.0
1.219,0.156,98.625,0.0,0.0,0.0,1944399872.0,401780736.0,1899229184.0,1.30911121408e+11,52911.0,147928.0,0.0,20480.0,1439249413.760,0.0,2.0
0.969,0.312,98.688,0.0,0.0,0.031,1944567808.0,401780736.0,1899245568.0,1.30910937088e+11,84567.0,224963.0,0.0,0.0,1439249414.760,0.0,0.0
1.185,0.187,98.596,0.0,0.0,0.031,1944825856.0,401780736.0,1899245568.0,1.3091067904e+11,64093.0,168166.0,0.0,0.0,1439249415.760,0.0,0.0
0.782,0.219,98.968,0.0,0.0,0.031,1944625152.0,401780736.0,1899270144.0,1.30910855168e+11,78748.0,206635.0,0.0,0.0,1439249416.760,0.0,0.0
2.567,0.407,96.995,0.0,0.0,0.031,1943625728.0,401780736.0,1917964288.0,1.30893160448e+11,64664.0,189932.0,0.0,0.0,1439249417.760,0.0,0.0
2.847,0.751,96.308,0.0,0.0,0.094,1943293952.0,401780736.0,2010836992.0,1.3080061952e+11,41609158.0,549374.0,0.0,8704000.0,1439249418.760,0.0,54.0
2.666,0.627,96.518,0.0,0.0,0.188,1952219136.0,401780736.0,2122805248.0,1.3067972608e+11,99646792.0,832361.0,0.0,0.0,1439249419.760,0.0,0.0
2.230,0.942,96.671,0.0,0.0,0.157,1947189248.0,401780736.0,2244861952.0,1.30562699264e+11,123285697.0,877711.0,0.0,0.0,1439249420.760,0.0,0.0
2.444,0.752,96.584,0.0,0.0,0.219,1948082176.0,401780736.0,2363338752.0,1.30443329536e+11,123369351.0,409472.0,0.0,0.0,1439249421.760,0.0,0.0
2.510,0.816,96.486,0.0,0.0,0.188,1953886208.0,401780736.0,2479284224.0,1.30321580032e+11,123372078.0,494167.0,0.0,0.0,1439249422.760,0.0,0.0
2.415,1.066,96.299,0.0,0.0,0.220,1957240832.0,401780736.0,2595864576.0,1.30201645056e+11,123374168.0,532209.0,0.0,161435648.0,1439249423.760,0.0,579.0
2.669,1.068,96.264,0.0,0.0,0.0,1958834176.0,401780736.0,2714836992.0,1.30081079296e+11,123375799.0,284113.0,0.0,0.0,1439249424.760,0.0,0.0
2.418,0.691,96.703,0.0,0.0,0.188,1967398912.0,401780736.0,2829463552.0,1.29957888e+11,123374771.0,296604.0,0.0,0.0,1439249425.760,0.0,0.0
2.443,0.877,96.492,0.0,0.0,0.188,1968205824.0,401780736.0,2948534272.0,1.29838010368e+11,123374305.0,610344.0,0.0,0.0,1439249426.760,0.0,0.0
2.349,0.908,96.367,0.0,0.0,0.376,1971556352.0,401780736.0,3065540608.0,1.29717653504e+11,123376077.0,572370.0,0.0,0.0,1439249427.760,0.0,0.0
2.192,1.034,96.492,0.0,0.0,0.282,1974394880.0,401780736.0,3183616000.0,1.29596739584e+11,123377196.0,565790.0,0.0,36864.0,1439249428.760,0.0,2.0
2.441,0.939,96.338,0.0,0.0,0.282,1976741888.0,401780736.0,3301482496.0,1.2947652608e+11,123374598.0,564826.0,0.0,0.0,1439249429.760,0.0,0.0
2.318,0.908,96.524,0.0,0.0,0.251,1981476864.0,401780736.0,3418259456.0,1.29355014144e+11,123375318.0,563760.0,0.0,0.0,1439249430.760,0.0,0.0
2.291,0.784,96.737,0.0,0.0,0.188,1982988288.0,401780736.0,3536060416.0,1.2923570176e+11,123374200.0,562500.0,0.0,0.0,1439249431.760,0.0,0.0
2.229,0.879,96.641,0.0,0.0,0.251,1985990656.0,401780736.0,3654512640.0,1.29114247168e+11,123375590.0,565650.0,0.0,0.0,1439249432.760,0.0,0.0
2.291,0.973,96.548,0.0,0.0,0.188,1988943872.0,401780736.0,3772559360.0,1.28993247232e+11,123374446.0,562500.0,0.0,36864.0,1439249433.760,0.0,2.0
2.382,0.846,96.458,0.0,0.0,0.313,1992327168.0,401780736.0,3890561024.0,1.28871862272e+11,123375590.0,187946.0,0.0,0.0,1439249434.760,0.0,0.0
2.472,0.907,96.308,0.031,0.0,0.282,1997746176.0,401780736.0,4006854656.0,1.28750149632e+11,123374200.0,598970.0,0.0,0.0,1439249435.760,0.0,0.0
2.415,0.815,96.519,0.0,0.0,0.251,1998589952.0,401780736.0,4125380608.0,1.28630779904e+11,123376040.0,569233.0,0.0,0.0,1439249436.760,0.0,0.0
2.356,0.848,96.513,0.0,0.0,0.283,2002657280.0,401780736.0,4242354176.0,1.28509739008e+11,123374866.0,574190.0,0.0,0.0,1439249437.760,0.0,0.0
2.229,0.848,96.641,0.0,0.0,0.283,2005176320.0,401784832.0,4360269824.0,1.28389300224e+11,123375718.0,567540.0,0.0,32768.0,1439249438.760,0.0,2.0
2.415,0.878,96.457,0.0,0.0,0.251,2007769088.0,401784832.0,4478169088.0,1.28268808192e+11,123374626.0,566416.0,0.0,0.0,1439249439.760,0.0,0.0
2.193,1.159,96.491,0.0,0.0,0.157,2011025408.0,401784832.0,4595482624.0,1.28148238336e+11,123374494.0,566070.0,0.0,0.0,1439249440.760,0.0,0.0
2.382,0.909,96.553,0.0,0.0,0.157,2010636288.0,401784832.0,4715327488.0,1.28028782592e+11,123375712.0,388362.0,0.0,0.0,1439249441.760,0.0,0.0
2.415,0.659,96.676,0.0,0.0,0.251,2014289920.0,401784832.0,4833198080.0,1.27907258368e+11,123374072.0,520500.0,0.0,0.0,1439249442.760,0.0,0.0
2.326,0.849,96.637,0.0,0.0,0.189,2019168256.0,401784832.0,4948660224.0,1.27786917888e+11,123375788.0,571120.0,0.0,36864.0,1439249443.760,0.0,2.0
2.415,1.066,96.300,0.0,0.0,0.220,2021339136.0,401784832.0,5067964416.0,1.27665442816e+11,123375714.0,294136.0,0.0,0.0,1439249444.760,0.0,0.0
2.325,1.068,96.513,0.0,0.0,0.094,2022821888.0,401784832.0,5186486272.0,1.27545438208e+11,123374606.0,587910.0,0.0,0.0,1439249445.760,0.0,0.0
2.446,1.035,96.300,0.0,0.0,0.220,2026921984.0,401784832.0,5303832576.0,1.27423991808e+11,123374915.0,270473.0,0.0,0.0,1439249446.760,0.0,0.0
2.385,0.753,96.580,0.0,0.0,0.282,2031992832.0,401784832.0,5418917888.0,1.27303835648e+11,123375718.0,279280.0,0.0,0.0,1439249447.760,0.0,0.0
2.259,1.004,96.548,0.0,0.0,0.188,2035478528.0,401784832.0,5537304576.0,1.27181963264e+11,123374132.0,599600.0,0.0,84201472.0,1439249448.760,0.0,318.0
2.315,1.158,96.214,0.0,0.0,0.313,2038591488.0,401784832.0,5655072768.0,1.27061082112e+11,123376030.0,579876.0,0.0,0.0,1439249449.760,0.0,0.0
2.130,1.065,96.523,0.0,0.0,0.282,2039607296.0,401784832.0,5774995456.0,1.26940143616e+11,123375842.0,564180.0,0.0,0.0,1439249450.760,0.0,0.0
2.194,0.784,96.677,0.031,0.0,0.313,2042941440.0,401784832.0,5892554752.0,1.26819250176e+11,123374318.0,527592.0,0.0,0.0,1439249451.760,0.0,0.0
2.294,0.817,96.637,0.0,0.0,0.251,2047889408.0,401784832.0,6009315328.0,1.26697541632e+11,123374260.0,565020.0,0.0,0.0,1439249452.760,0.0,0.0
2.415,1.380,94.009,1.851,0.0,0.345,2051710976.0,401784832.0,6126362624.0,1.26576672768e+11,123376508.0,563480.0,0.0,413380608.0,1439249453.760,0.0,1481.0
2.106,1.351,93.620,2.703,0.0,0.220,2052976640.0,401784832.0,6245879808.0,1.2645588992e+11,123376075.0,281558.0,0.0,200753152.0,1439249454.760,0.0,718.0
2.356,0.848,93.687,2.764,0.0,0.345,2055938048.0,401784832.0,6363324416.0,1.26335483904e+11,123375782.0,462626.0,0.0,199606272.0,1439249455.760,0.0,714.0
2.411,1.221,93.394,2.755,0.0,0.219,2058280960.0,401784832.0,6481940480.0,1.26214524928e+11,123372565.0,556041.0,0.0,201326592.0,1439249456.760,0.0,719.0
2.264,1.604,93.113,2.799,0.0,0.220,2070491136.0,401784832.0,6675894272.0,1.2600836096e+11,123376086.0,560761.0,0.0,195518464.0,1439249457.760,0.0,700.0
1.859,1.827,92.407,3.875,0.0,0.032,2104541184.0,401788928.0,6892437504.0,1.25757763584e+11,123374667.0,415864.0,0.0,206954496.0,1439249458.760,0.0,740.0
2.643,3.147,91.410,2.643,0.0,0.157,2093486080.0,401788928.0,7252537344.0,1.25408718848e+11,123374617.0,90016.0,0.0,202366976.0,1439249459.760,0.0,725.0
3.076,3.107,90.615,2.982,0.0,0.220,2099134464.0,403447808.0,7450497024.0,1.25203451904e+11,123375817.0,215618.0,4096.0,181501952.0,1439249460.760,1.0,649.0
2.639,1.791,90.386,4.932,0.0,0.251,2119979008.0,404262912.0,7608954880.0,1.250233344e+11,123374200.0,193912.0,4096.0,205234176.0,1439249461.760,1.0,734.0
2.508,1.285,90.125,5.768,0.0,0.313,2115457024.0,404459520.0,7731023872.0,1.24905590784e+11,123374432.0,453752.0,4096.0,199712768.0,1439249462.760,1.0,714.0
2.643,3.807,88.452,5.003,0.0,0.094,2160480256.0,408731648.0,7990374400.0,1.24596944896e+11,123376124.0,408182.0,0.0,195362816.0,1439249463.760,0.0,699.0
3.481,2.007,89.903,4.390,0.0,0.220,2133286912.0,409702400.0,8151904256.0,1.24461637632e+11,123376336.0,48808.0,4096.0,182542336.0,1439249464.760,1.0,653.0
2.480,1.820,90.584,4.865,0.0,0.251,2136854528.0,410214400.0,7866290176.0,1.24743172096e+11,123374194.0,364174.0,4096.0,182939648.0,1439249465.760,1.0,656.0
2.164,1.380,93.538,2.666,0.0,0.251,2128736256.0,410214400.0,7686754304.0,1.2493082624e+11,123374235.0,398447.0,0.0,199892992.0,1439249466.760,0.0,715.0
1.916,0.911,92.271,4.744,0.0,0.157,2162405376.0,410214400.0,7781908480.0,1.24802002944e+11,123375582.0,353211.0,0.0,198569984.0,1439249467.760,0.0,712.0
0.848,0.911,91.805,6.374,0.0,0.063,2199322624.0,410267648.0,7878234112.0,1.24668706816e+11,123374200.0,257794.0,0.0,195534848.0,1439249468.760,0.0,711.0
2.354,1.193,93.566,2.699,0.0,0.188,2133106688.0,410267648.0,8038363136.0,1.24574793728e+11,122309072.0,62433.0,0.0,208855040.0,1439249469.760,0.0,747.0
5.454,2.522,88.871,2.932,0.0,0.221,2274275328.0,410300416.0,8111435776.0,1.2436051968e+11,123373140.0,464075.0,0.0,200187904.0,1439249470.760,0.0,719.0
8.753,2.550,85.957,2.676,0.0,0.063,2369691648.0,410329088.0,8209354752.0,1.24167155712e+11,123373908.0,324792.0,0.0,194375680.0,1439249471.760,0.0,695.0
7.419,2.263,87.331,2.766,0.0,0.220,2352070656.0,410345472.0,8007368704.0,1.24386746368e+11,123373504.0,92424.0,0.0,203227136.0,1439249472.760,0.0,728.0
2.539,4.295,92.069,0.972,0.0,0.125,2378104832.0,410345472.0,7749996544.0,1.24618084352e+11,123374846.0,178872.0,0.0,113418240.0,1439249473.760,0.0,408.0
2.445,1.317,95.987,0.0,0.0,0.251,2332823552.0,410402816.0,7536959488.0,1.24876345344e+11,123375204.0,59448.0,0.0,565248.0,1439249474.760,0.0,18.0
2.789,1.285,95.644,0.0,0.0,0.282,2349572096.0,410542080.0,7654055936.0,1.24742361088e+11,123371513.0,388533.0,0.0,782336.0,1439249475.760,0.0,35.0
10.750,3.405,85.782,0.0,0.0,0.063,2579943424.0,410595328.0,7742070784.0,1.24423921664e+11,123373217.0,412436.0,0.0,8192.0,1439249476.760,0.0,2.0
21.451,4.132,74.259,0.0,0.0,0.158,2784858112.0,410685440.0,7496503296.0,1.24464484352e+11,123373814.0,93192.0,0.0,12288.0,1439249477.760,0.0,3.0
18.050,4.025,76.195,1.604,0.0,0.126,2927775744.0,410755072.0,7604301824.0,1.2421369856e+11,106982786.0,138854.0,0.0,202178560.0,1439249478.760,0.0,739.0
3.641,3.923,89.234,3.139,0.0,0.063,2933248000.0,410771456.0,7298158592.0,1.24514353152e+11,86838928.0,98606.0,0.0,192004096.0,1439249479.760,0.0,742.0
2.266,4.751,89.018,3.965,0.0,0.0,2936446976.0,410771456.0,6660927488.0,1.2514838528e+11,31393944.0,40345.0,0.0,200318976.0,1439249480.760,0.0,719.0
2.513,4.837,87.940,4.680,0.0,0.031,2940325888.0,410828800.0,6222450688.0,1.25582925824e+11,23651.0,97059.0,0.0,194015232.0,1439249481.760,0.0,713.0
2.232,5.281,89.029,3.427,0.0,0.031,2929721344.0,410828800.0,5863112704.0,1.25952868352e+11,56820.0,3470.0,0.0,200892416.0,1439249482.760,0.0,719.0
1.857,4.531,90.183,3.367,0.0,0.063,2918359040.0,410828800.0,5505110016.0,1.26322233344e+11,18047.0,80810.0,0.0,194670592.0,1439249483.760,0.0,700.0
2.136,4.713,88.690,4.461,0.0,0.0,2901209088.0,410877952.0,4787036160.0,1.27057408e+11,8741.0,18687.0,0.0,201216000.0,1439249484.760,0.0,732.0
5.288,4.249,87.441,2.990,0.0,0.031,2999062528.0,411316224.0,4786962432.0,1.26959190016e+11,21267.0,87832.0,0.0,103501824.0,1439249485.760,0.0,472.0
32.767,6.138,60.969,0.094,0.0,0.031,3734511616.0,411566080.0,4750979072.0,1.26259474432e+11,69285.0,143470.0,0.0,446464.0,1439249486.759,0.0,24.0
61.888,5.019,33.030,0.0,0.0,0.063,4025380864.0,411676672.0,3353890816.0,1.27365582848e+11,69589.0,118778.0,0.0,786432.0,1439249487.760,0.0,16.0
69.900,5.681,24.388,0.0,0.0,0.031,4480946176.0,412225536.0,2995486720.0,1.27267872768e+11,75622.0,308800.0,0.0,2662400.0,1439249488.760,0.0,85.0
43.144,5.554,51.302,0.0,0.0,0.0,4979458048.0,412430336.0,2497265664.0,1.27267377152e+11,48212.0,184500.0,0.0,860160.0,1439249489.760,0.0,24.0
34.730,1.813,63.020,0.313,0.0,0.125,5420392448.0,412684288.0,2278842368.0,1.27044612096e+11,52030.0,206114.0,0.0,135749632.0,1439249490.760,0.0,5489.0
8.829,0.313,90.858,0.0,0.0,0.0,5484503040.0,412745728.0,2278973440.0,1.26980308992e+11,29031.0,106228.0,0.0,0.0,1439249491.760,0.0,0.0
1.373,0.343,98.252,0.031,0.0,0.0,5484687360.0,412745728.0,2279030784.0,1.26980067328e+11,975.0,422.0,0.0,0.0,1439249492.760,0.0,0.0
5.094,1.384,93.522,0.0,0.0,0.0,3946594304.0,412749824.0,2278719488.0,1.28518467584e+11,111698.0,108779.0,0.0,2953216.0,1439249493.760,0.0,49.0
6.012,1.889,92.068,0.0,0.0,0.031,2008899584.0,412794880.0,2276945920.0,1.30457890816e+11,73433.0,128361.0,0.0,3518464.0,1439249494.760,0.0,186.0
1.630,0.533,97.022,0.690,0.0,0.125,2004856832.0,412803072.0,2276597760.0,1.30462273536e+11,131476.0,443160.0,8192.0,119083008.0,1439249495.760,2.0,3778.0
1.190,0.501,97.368,0.877,0.0,0.063,2003640320.0,412807168.0,2276409344.0,1.30463674368e+11,144603.0,381546.0,4096.0,122081280.0,1439249496.760,1.0,2803.0
0.250,0.156,99.593,0.0,0.0,0.0,2001555456.0,412807168.0,2276343808.0,1.30465824768e+11,62263.0,181923.0,0.0,0.0,1439249497.760,0.0,0.0
0.125,0.094,99.781,0.0,0.0,0.0,1999917056.0,412807168.0,2276343808.0,1.30467463168e+11,742.0,540.0,0.0,0.0,1439249498.760,0.0,0.0
0.343,0.156,99.500,0.0,0.0,0.0,1998508032.0,412807168.0,2276343808.0,1.30468872192e+11,1085.0,2397.0,0.0,0.0,1439249499.760,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,1997611008.0,412811264.0,2276372480.0,1.30469736448e+11,268.0,540.0,0.0,2191360.0,1439249500.760,0.0,10.0
0.125,0.063,99.812,0.0,0.0,0.0,1996451840.0,412811264.0,2276380672.0,1.30470887424e+11,362.0,650.0,0.0,36864.0,1439249501.760,0.0,3.0
0.094,0.125,99.781,0.0,0.0,0.0,1995030528.0,412811264.0,2276392960.0,1.30472296448e+11,140.0,556.0,0.0,0.0,1439249502.760,0.0,0.0
0.063,0.125,99.812,0.0,0.0,0.0,1993867264.0,412811264.0,2276392960.0,1.30473459712e+11,268.0,540.0,0.0,0.0,1439249503.760,0.0,0.0
0.406,0.156,99.438,0.0,0.0,0.0,1992843264.0,412811264.0,2276401152.0,1.3047447552e+11,140.0,540.0,0.0,0.0,1439249504.760,0.0,0.0
0.094,0.094,99.812,0.0,0.0,0.0,1991700480.0,412811264.0,2276401152.0,1.30475618304e+11,268.0,540.0,0.0,32768.0,1439249505.760,0.0,2.0
0.094,0.125,99.781,0.0,0.0,0.0,1990569984.0,412811264.0,2276401152.0,1.304767488e+11,1809.0,2879.0,0.0,8192.0,1439249506.760,0.0,2.0
0.0,0.063,99.937,0.0,0.0,0.0,1989677056.0,412811264.0,2276397056.0,1.30477645824e+11,268.0,556.0,0.0,0.0,1439249507.760,0.0,0.0
0.188,0.094,99.719,0.0,0.0,0.0,1988399104.0,412811264.0,2276417536.0,1.30478903296e+11,542.0,540.0,0.0,0.0,1439249508.760,0.0,0.0
0.250,0.187,99.563,0.0,0.0,0.0,1987117056.0,412811264.0,2276417536.0,1.30480185344e+11,1447.0,540.0,0.0,0.0,1439249509.760,0.0,0.0
